Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.4731690883636475,45.44364508393286,1.2239620408841543,51.92020879940343,1.226868769790553,51.82263058024568
1,1.2293688216910195,52.355615507593924,1.1785895274508567,53.77982848620432,1.1590003657944594,56.117047837810844
2,1.182944740350254,54.2765787370104,1.209695377874942,53.290454884414615,1.1730200067351135,54.589034255467894
3,1.1436971222249845,56.31994404476419,1.2029683032915706,53.75186428038777,1.1273133709460874,57.62508738639768
4,1.1856442806058036,53.91436850519584,1.1971471064857073,53.53747203579418,1.1368117113656635,56.96594427244582
5,1.1637699465020397,55.82284172661871,1.1880343953768413,53.68661446681581,1.1567058359520346,55.16828123439529
6,1.1255289339028989,57.90367705835332,1.2383997124575434,53.145973154362416,1.149531359913983,56.726255867372416
7,1.0822516346510989,60.319244604316545,1.1452705966574805,57.55965697240865,1.07552245674254,61.76969939079197
8,1.0444385811162833,62.59242605915267,1.1026849917003088,60.03448918717375,1.0111384218252157,64.44621991411165
9,0.9861032119193397,65.4601318944844,1.1178846453272162,59.806114839671885,1.0164333476295955,64.60601218416059
10,0.9433030101437919,67.32613908872902,1.0634058149797576,62.48601789709172,0.9159026923058908,69.23000099870168
11,0.9168532479304475,68.25289768185452,1.0904402207760584,62.029269202087995,0.886989687062517,69.79926096075103
12,0.8795749493681204,69.6767585931255,1.1114025013077826,61.07382550335571,0.8702503329590906,70.60820932787377
13,0.8458857559167539,70.77837729816146,1.003955083766154,64.51808351976138,0.8350321692001971,71.37720962748428
14,0.8119690677228446,72.11730615507594,1.0873512215025367,62.187733035048474,0.7982555695726902,72.89523619294917
