Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.7896002473922583,34.94198839767954,1.9152477142356692,32.21335573288534,1.6671261123464078,37.79622037796221
1,1.6146979693787546,39.915483096619326,1.9276914192097527,31.886695599421344,1.5515328162833104,41.865813418658135
2,1.559443558747776,42.045909181836365,1.8956359422632627,31.08871155910215,1.524578022051461,42.63573642635736
3,1.5131736830019722,43.37367473494699,2.214567415061451,26.431471370572588,1.4759221092055115,45.07549245075492
4,1.4405297318967387,46.49679935987198,2.0095404123976115,33.79999066685333,1.4081575342371493,48.38516148385161
5,1.3857082581748597,48.85227045409082,2.354911314944426,22.20355592888142,1.3601490470427502,50.40495950404959
6,1.3503199690066205,50.31506301260252,2.0862077790356817,31.05604554575575,1.3031810899324054,52.26477352264774
7,1.3026179829344582,52.087917583516706,2.3057131412483396,25.0688319566942,1.2466261854654626,54.61453854614538
8,1.2738543350856526,53.28565713142629,2.499826692044735,25.180829716738998,1.214784241929839,55.32446755324467
9,1.225358904931492,55.51610322064413,2.3283801153302193,29.83806990526856,1.21611162529716,56.43435656434357
10,1.185045680679833,56.76885377075415,2.1976218777043477,33.49666340006533,1.155392366119578,58.054194580541946
11,1.1470723553968314,58.41918383676735,2.4584384645734514,26.902795277427785,1.1280623689482483,59.1940805919408
12,1.1118449165036504,59.93698739747949,2.4856817392366275,28.53142937141257,1.1267756774455686,59.224077592240775
13,1.0884857267236556,60.60712142428486,2.36470375813189,31.00937981240375,1.0905733825285224,60.343965603439656
14,1.0606046442787487,61.904880976195244,2.3686566686346415,28.914088384898967,1.0772776671602755,60.953904609539045
