Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.6003911902729315,36.675158599330636,1.4581410742941356,44.55186586334127,1.3945162205756465,45.8050339592489
1,1.3365271750349588,48.82861281782307,1.29455762108167,53.47718462472561,1.2442283026779755,53.23611666000799
2,1.2332596415147994,53.361806284030166,1.242372647282623,54.65882023259073,1.1735232947747918,55.33359968038354
3,1.193739672247975,54.90034467256106,1.2706352183151812,53.80411937788987,1.1697679599629174,55.35357570914902
4,1.1231614385550015,57.71517058794146,1.1533196359163238,58.28312549624025,1.0829063352150252,59.25888933280064
5,1.055992320513192,60.395124631599984,1.1286549532697314,58.796880108355516,1.025981808765025,61.26648022373152
6,0.993668075377187,62.62800339677307,1.120005873342355,59.34799869226099,0.9694607929338382,63.633639632441074
7,0.9544763936402317,63.85184075128628,1.0652660260952653,62.17364905889496,0.947562138491039,64.522572912505
8,0.9204654691699213,65.16059743243918,1.0893974875410397,59.427397132315164,0.9126201981230627,65.36156612065521
9,0.8935602046430301,66.0372645986313,1.1082322296819516,60.305450469384894,0.8925726941869229,66.53016380343588
10,0.8600832903727936,67.38598331584994,1.0276819142912115,63.210499276073044,0.9124865222580826,65.23172193367958
11,0.8353438417370708,68.00789250212298,1.0175165429356552,63.39264863855028,0.835428415219995,68.14822213343987
12,0.81348139390397,68.91952644987262,1.0023354407222498,63.64952594460791,0.8239652114578441,68.7175389532561
13,0.7905705548323001,69.8436485338928,1.0256467573344707,63.47671757507823,0.8027760891974727,69.71634039153017
14,0.7714847952793962,70.77776112692942,1.0104229104306017,63.406660127971605,0.7970833861375157,69.48661606072713
