Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.7623164183818376,34.28549951138841,1.839888600366456,32.94249544541505,1.5506369395133777,41.28256513026052
1,1.487254696778762,44.92971510185673,1.7193241708335423,39.21147288270192,1.4016519372279828,48.41683366733467
2,1.3556836640987642,50.57004685659876,1.6866326750743956,41.50978651842855,1.2838569161219475,53.82765531062124
3,1.2658519053306334,54.44636548147035,1.7719581921895344,39.5758396786098,1.2434628430085304,55.13026052104208
4,1.1899036763188167,57.27028990954422,1.7120967856830074,44.2752370719858,1.1240274699834676,59.12825651302605
5,1.1194783374667168,60.24956776666917,1.8124917671084404,44.0510113514271,1.0390682954054613,63.186372745490985
6,1.0735697929675763,62.19148562980781,1.8132734440621876,44.57420469939739,1.0490727057823768,62.66533066132264
7,1.0156425860447762,64.28123982059185,1.811522054885115,47.64329424954454,0.9723322162261376,65.99198396793587
8,0.9843034092814494,65.51404445112631,1.7547446785583383,48.40939879478675,0.9717475374539694,67.20440881763527
9,0.9456937122039306,67.03500463554587,1.9274413857076849,47.64329424954454,0.9048283321735187,68.66733466933867
10,0.9188255679148895,67.93705680422963,1.7750598140770482,48.96996309618349,0.8869324166041154,68.937875751503
11,0.8874539948808842,68.92430278884463,1.7997245243972255,48.11043116737516,0.8638212902423663,69.86973947895791
12,0.8630553239431137,69.91906587486531,1.8795001288609845,48.47479796328304,0.838964758011011,70.36072144288578
13,0.8387293370488362,70.66325891402941,1.7080524235609031,50.7217265380483,0.813664782505769,71.53306613226452
14,0.8305594997528272,70.81861234308052,1.9327437357888335,47.74139300228897,0.815434557505143,71.50300601202404
