Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.7386254403537835,32.465065120115995,1.6665312349796295,32.10543473198901,1.5801936252207696,35.77568972411036
1,1.538225049408861,39.10706696997725,1.5261518320157414,39.81744516369394,1.4558768528926223,43.27269092363055
2,1.4432494320427647,43.70672199585031,1.5183464845731145,38.4482838913985,1.4305501165269296,43.36265493802479
3,1.4114165778358143,44.53415993800465,1.5000878065114929,40.16206398733293,1.3953690166714825,44.652139144342264
4,1.37957108592073,45.78406619503537,1.4872387122540247,40.13877893168165,1.3615128782731067,45.93162734906038
5,1.3440532177781905,46.98397620178486,1.4009747047509467,44.76319098402645,1.3322598587108563,48.170731707317074
6,1.3072001518913732,49.0763192760543,1.4013154751488142,44.679364783681834,1.271742202058623,50.13994402239104
7,1.2585805437435358,51.50863685223608,1.3886489004251503,46.90075909281423,1.2352857325650468,53.038784486205515
8,1.2211499682630593,53.94095442841787,1.4680800654348873,44.09723839239976,1.2055658373651625,54.218312674930026
9,1.1769250225716126,55.99330050246232,1.3607583283668472,48.93121594560611,1.1562066123455386,57.966813274690125
10,1.1311665221144216,58.23313251506137,1.4125060903884115,47.403716294881946,1.1546343927141987,57.596961215513794
11,1.097258567048338,59.88800839937005,1.3930719338712239,49.68565174870768,1.1049975586842886,59.66613354658137
12,1.0790046489657685,60.47796415268854,1.4054940002305167,48.647138266660455,1.0889081992680514,59.74610155937625
13,1.044335305309905,61.96285278604105,1.4656754317028182,47.98584268616402,1.0702625000024144,61.35545781687325
14,1.0173451921429497,62.9902757293203,1.4298621387708754,48.49345689936199,1.0366146089155464,61.71531387445022
