Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.8988816673174882,29.46453180986745,1.6927660292103177,35.33890783388611,1.6845912016355074,33.567134268537075
1,1.5750397993968084,39.74792653286226,1.675914375377553,36.15172607091139,1.4266450726068938,46.28256513026052
2,1.7339946558842292,36.63835225137187,2.1213813239619848,30.209744476105946,1.8443323098696196,34.22845691382766
3,1.6954711297383676,37.109423939462275,1.9491220400446938,31.466342785070303,1.8136706596765764,36.723446893787575
4,1.6518512226832218,41.083464882607934,1.638011331004756,37.77736254496193,1.4412155793263361,44.53907815631263
5,1.3899493435254464,48.00922097772432,1.556054788153796,41.089363292380995,1.3258568155459869,50.69138276553106
6,1.2785019148618748,52.83770578065098,1.6449729099514938,43.583874433596485,1.280529647301405,52.82565130260521
7,1.2242655908832183,55.095341902828935,1.5568695377026285,46.760405474844674,1.1740069977748089,56.983967935871746
8,1.1687909133541279,57.35047232453832,1.4079266281000204,48.54953987013594,1.1308364753539746,58.66733466933868
9,1.1099243246209927,59.39762960735674,1.4536360787848632,49.47447096744056,1.0775861174632342,59.52905811623246
10,1.0693654003433692,60.73817935803953,1.3850240045714945,51.90825430933807,1.0202773457918413,62.50501002004008
11,1.0393435605443442,61.84820466561427,1.452641325514941,50.82449665997104,1.0169192583133013,62.5250501002004
12,1.0045532261331875,63.198777218171344,1.4576081876598654,50.12846265240342,1.0235873934550164,63.326653306613224
13,0.9797876704579744,64.2636999173119,1.4717663269312609,50.52552903255944,0.9727766139385028,63.55711422845691
14,0.959962014013376,65.00538725600742,1.4567493051290512,51.604615312748166,0.9702364550187037,64.81963927855712
