Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.9379600118905211,27.88540859435542,1.816164126708394,26.181716574302612,1.6974727368053002,32.197121151539385
1,1.6647272845045826,34.99487538434617,1.6842157209203357,32.2032319657244,1.586368912382971,36.22550979608157
2,1.5887250702221172,36.26727995400345,1.6434330479020165,34.154519629301916,1.5779655749284769,36.67532986805278
3,1.5814983787628027,36.59225558083144,1.6550659317345846,33.69347552740651,1.5607414200336118,37.574970011995205
4,1.5552263857838444,37.99215058870585,1.6270086900109337,36.2594886601779,1.5231914158108868,39.274290283886444
5,1.6060211403301348,36.619753518486114,1.655291179106349,33.71676058305779,1.5577379404744016,37.58496601359456
6,1.5429830284545216,38.84708646851486,1.551808429615838,38.923299026684674,1.4901763502555558,40.813674530187924
7,1.4148695171831516,44.939129565282606,1.494512456868376,41.154007358077585,1.405116977570932,45.44182327069172
8,1.3638564828104867,46.69399795015374,1.466850058663459,42.53248265263354,1.3551378657546225,46.761295481807274
9,1.3348910374382434,48.386371022173336,1.4091512903216339,46.467657057700364,1.3150971871388109,49.310275889644146
10,1.2966004120656096,50.4437167212459,1.398572899401188,45.28943324174545,1.2826597222798988,51.21951219512195
11,1.2710249286870987,51.41614378921581,1.375262730000984,46.74242071438551,1.2701039382174044,51.49940023990404
12,1.2601855100153354,52.06359523035772,1.3830646214385827,47.10566758254552,1.270752714404577,51.919232307077166
13,1.2685249882003369,51.42114341424393,1.3834017900129159,46.87747403716295,1.2756679163703435,50.80967612954818
14,1.2592759796986566,52.078594105442086,1.3653106196295648,48.21869324267685,1.2524090228201468,52.009196321471414
