Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.953251860393122,28.473923696184812,2.036614505308015,29.858261842596047,2.037292906000644,30.877648940423832
1,1.7533641832705122,36.15930796539827,1.6614036833246548,42.47948526669153,1.66860537438453,40.013994402239106
2,1.5684511524419815,41.14205710285515,1.546624522124018,41.83140619171951,1.5133840479428255,42.882846861255494
3,1.502348856804089,43.55467773388669,1.5371008100254195,42.4934725848564,1.4685026452511172,45.2718912435026
4,1.4471885876152843,46.83734186709336,1.7259128033405258,41.41178664677359,1.4957481547247005,46.641343462614955
5,1.5371990622803806,45.254762738136904,1.6241194378762018,41.0994032077583,1.5471420936946627,42.50299880047981
6,1.4246805971042036,47.5698784939247,1.517854117566631,41.514360313315926,1.3861049881464318,48.07077169132347
7,1.4155929286639912,48.02490124506225,1.4274595603346825,47.710742260350614,1.3900097880182387,48.07077169132347
8,1.3215814859341508,51.425071253562685,1.481612109712192,45.939015292801194,1.281741539134255,52.778888444622154
9,1.351905305545551,50.63753187659383,1.4858750023302578,46.57310704960835,1.2963250498228436,51.97920831667333
10,1.2968058210973161,53.16515825791289,1.4969272684483301,45.28627377844088,1.316279904751838,50.429828068772494
11,1.4515925565847574,48.214910745537274,1.7076261071931749,40.7124207385304,1.361297464068932,50.789684126349464
12,1.2818565098241494,53.71018550927546,1.522347866069703,47.51491980604252,1.24537356443043,54.37824870051979
13,1.2122574888479214,56.12780639031951,1.5651088839485532,46.363297277135395,1.213469758063932,55.54778088764494
14,1.1984216664164973,56.62283114155707,1.4826162574546677,47.9485266691533,1.172695218762265,57.516993202718915
