Epoch,train_loss,train_acc,intra_pre_acc,intra_pre_loss,intra_acc_best,intra_acc_worst,intra_acc_mean,intra_acc_final,intra_loss_best,intra_loss_worst,intra_loss_mean,intra_loss_final
0,1.7466182878544165,32.66161167657172,39.46029226387787,1.5364187962952114,39.88047994770998,39.572342312899764,39.74882114010925,39.82445492319903,1.5471406444197608,1.5889361408494769,1.566166799550965,1.5889361408494769
1,1.5431640286778294,41.220939499510436,43.76021289509314,1.481440958522615,44.31579438816004,41.972080862785376,43.36617022269947,43.19996264998366,1.4942105086076827,1.591495699116162,1.5346468550818304,1.5539498087905703
2,1.4287674818621126,45.813694013707675,47.85937718847752,1.353840379133111,49.063915215462906,48.22820859984126,48.65399878612446,48.340258648863156,1.3679158098640896,1.3937151673294248,1.38524904612984,1.3937151673294248
3,1.3124742816353954,51.04629186875243,51.17419113870862,1.3123912988674074,51.169522386666046,49.71287174938139,50.30206825715486,50.43185956393856,1.3097409471159889,1.3412753439375333,1.3292657977768352,1.3412753439375333
4,1.2608502969838853,53.530523487487756,55.306036696391054,1.2294108782495772,55.26868668005042,53.209767029273074,54.36575003501564,53.209767029273074,1.221711960931619,1.3278793497454553,1.2584298999536605,1.3278793497454553
5,1.1108190779422604,59.65343716556231,54.73178019515384,1.224107954118933,57.196881273635555,56.225780848779124,56.92702740557449,57.09416872869882,1.1684338970198518,1.2072142091180598,1.1905861909190816,1.1892635291885763
6,1.0721627416652302,61.21775166791903,55.217330407582054,1.2283807250538044,58.107287921938465,56.491899715206124,57.33414258368738,57.02413744806013,1.1695692088632357,1.2032502329065686,1.1918690287286327,1.2016673914733387
7,1.0544274969156398,61.65721702302069,59.09239460292264,1.11752091525566,59.78336990522433,58.95700079368785,59.444418506933104,59.70400112050049,1.1066678476830323,1.1376886073322523,1.1200174649201688,1.1140912291372107
8,0.9679835844178533,64.583191019423,58.84961949670853,1.133874951551358,59.91409496241655,59.241794668285166,59.651711097623604,59.820719921564965,1.1015728911651033,1.1268759441695042,1.1109760143394982,1.104079065489627
9,0.9142628466320593,66.19987704078147,59.1017321070078,1.140984157809899,60.43232643914282,59.33516970913675,59.92716746813577,59.33516970913675,1.1138229777238198,1.1474807972886734,1.1257229386873189,1.1474807972886734
10,0.8665346308329771,68.0852517248446,61.99168962136421,1.0513965764216013,62.640646155282695,61.1699892618703,61.62752696204304,61.632195714085626,1.044836454714338,1.0830911330523945,1.0715119091705199,1.0729961789080076
11,0.8457674912588541,69.03477013457203,61.70222699472431,1.0596911575467813,62.407208553153744,61.46412064055278,61.93286334562772,61.46412064055278,1.0372222546665442,1.0664262568489427,1.0548969180988415,1.0664262568489427
12,0.8033382005469744,70.34633513218115,58.55081936598347,1.2207659548592,62.27648349596153,61.123301741444514,61.79933703720995,61.123301741444514,1.0605275792380173,1.1182463515017713,1.0852844428625843,1.1182463515017713
13,0.7782338375962058,71.42564382813033,62.93477753396517,1.0143675048436438,63.98991549558803,62.79004622064522,63.24851767122648,62.79004622064522,0.9916839605818192,1.0217003843614034,1.0105351961971747,1.0217003843614034
14,0.7494291137297486,72.27725026755016,63.406321490265654,1.0127133172714995,64.3307343946963,63.621084084224286,64.06928428031185,64.3307343946963,0.9924966387805485,1.00770471191832,0.9996943371281738,0.9990047887854633
