Epoch,train_loss,train_acc,intra_pre_acc,intra_pre_loss,intra_acc_best,intra_acc_worst,intra_acc_mean,intra_acc_final,intra_loss_best,intra_loss_worst,intra_loss_mean,intra_loss_final
0,1.744135945044515,35.40258389664414,40.84296904140246,1.6242069417522067,39.91514360313316,24.473144349123462,34.56452816113391,39.71932114882507,1.6751748813050134,1.954415424948647,1.7889281172837528,1.6873842144296283
1,1.5708579834159988,42.110315587376505,44.30249906751212,1.531474960701806,44.563595673256245,20.836441626258857,33.82972771353972,44.563595673256245,1.6794182360172272,2.0210710430429097,1.8121917199520836,1.6794182360172272
2,1.4552057850391358,47.30410783568657,44.40507273405446,1.490043966543107,46.130175307721,44.498321521820216,45.484893696381945,45.68724356583365,1.5094688822116171,1.5699920750090055,1.5382284445422036,1.5340121143630572
3,1.3574160002076718,51.18795248190072,47.505594927265946,1.4390169105359487,48.48004475941813,46.298023125699366,47.61189854531891,48.48004475941813,1.4470565244555473,1.4955035969614983,1.4643044335501536,1.4470565244555473
4,1.2989505072079046,53.35986560537579,47.47295785154793,1.4945735345993723,49.08149944050727,47.79000372995151,48.37094367773219,47.79000372995151,1.4565361159897985,1.5330551894647735,1.484485936093898,1.4928134349840028
5,1.2432175969223842,55.611775528978846,47.407683700111896,1.4755616926011585,49.26799701603879,31.886422976501304,44.751025736665426,49.26799701603879,1.4376184482659613,1.6185181428279196,1.4975326870878536,1.4376184482659613
6,1.1425863408371615,59.69161233550658,47.11395001864976,1.4556569006471407,50.85322640805669,46.10220067139127,48.75885863483774,50.85322640805669,1.3754538210729759,1.5203905194288208,1.4348735929245042,1.3871187535779816
7,1.0592500898234374,63.03747850085997,54.088959343528536,1.3147095887079125,52.32655725475569,51.59455427079448,51.89668034315555,51.59455427079448,1.3589473480270022,1.3846430700449717,1.3720563841008004,1.3846430700449717
8,1.0168964312509503,64.85140594376226,51.53860499813502,1.368107274352085,53.114509511376355,49.799515106303616,52.14192465497949,53.086534875046624,1.3264584303611802,1.4157824530487968,1.362096614851838,1.3357510258044516
9,0.9515004703760757,67.44330226790929,52.830100708690786,1.3624444738740014,52.14472211861246,51.06769861991794,51.722305110033574,51.930249906751214,1.3568843982758976,1.4098872829760825,1.3744607576656909,1.3568843982758976
10,0.8964798732486832,69.39122435102595,54.107609101081685,1.365336037462666,52.429130921298025,50.61544199925401,51.52275270421485,51.86963819470347,1.3727760895022325,1.4467333752129758,1.4038413778302217,1.3869647339341187
11,0.8446911474323029,71.00515979360826,52.87206266318538,1.4822747982328845,52.71820216337188,50.49421857515852,51.96475195822454,52.60630361805296,1.458044603112198,1.5260065870270842,1.485331490635872,1.484919727025997
12,0.8036570791393289,72.49110035598576,52.93267437523312,1.4731767596233458,54.0236851920925,51.86963819470347,53.24132786273778,53.71130175307721,1.3347402848303318,1.4831979155895256,1.4032112958530585,1.3832592433761983
13,0.766635028297639,73.5290588376465,55.72547556881761,1.4196183155512525,55.786087280865345,50.80660201417382,53.79895561357703,53.25438269302499,1.3367492735740685,1.4426812687445254,1.394090018847159,1.4422758535615035
14,0.728360101999834,74.81900723971042,54.53189108541589,1.5060345145563285,53.04923535994032,51.87430063409176,52.53823200298397,52.90936217829168,1.4138325545049848,1.578174965012641,1.5001620284503414,1.4951211157299222
