Epoch,train_loss,train_acc,intra_pre_acc,intra_pre_loss,intra_acc_best,intra_acc_worst,intra_acc_mean,intra_acc_final,intra_loss_best,intra_loss_worst,intra_loss_mean,intra_loss_final
0,1.727300993033818,32.913086913086914,37.51809817383588,1.537960797548294,37.695577039839335,17.500350287235534,29.63710242398767,17.85063752276867,1.5530949540081478,1.7616015246936254,1.6557830714044115,1.6934984042530967
1,1.356753403891106,47.676323676323676,49.6240250338611,1.2793711658035005,53.313717248143476,50.95511652888702,52.15636822194199,52.771939657185555,1.2615790583548092,1.290115593799523,1.2753055887562887,1.2724288372056825
2,1.1588909507406002,56.67532467532468,56.0739806641446,1.162943264203412,57.78338237354631,56.72785017047312,57.349026201485216,57.29298024379992,1.154127570135253,1.178823054901191,1.1600879156163761,1.1549910580118496
3,1.091536816285581,59.6003996003996,54.467329877165945,1.2757447839138054,54.80827611975153,52.421652421652425,53.61356312175984,53.23898930456308,1.207914305939561,1.2626863137951918,1.2328099567265738,1.2513532535660834
4,0.9813362090867392,63.35064935064935,62.11760310120966,1.0401146848286902,61.14146933819065,60.221381532856945,60.83321657092149,60.93596749334454,1.0540329852984065,1.0793242782709145,1.0662718784596241,1.0669064739985126
5,0.8968558530976559,66.04395604395604,62.80416608285461,1.0235610462370373,62.88823501938256,61.93078324225865,62.537947783849425,62.88823501938256,1.0008878069264548,1.0206870145740963,1.0138653391528698,1.0008878069264548
6,0.8388183541139778,68.14185814185815,62.570641259165846,1.0190403920908768,62.808836579328386,62.24370650600159,62.60707113166129,62.808836579328386,1.0094757555496126,1.021280862390995,1.0166475164038795,1.0132013114080543
7,0.8531209923783127,67.42657342657343,61.83737331278315,1.0473701109488804,64.13058708140676,43.25813834010555,55.76105740040167,43.25813834010555,1.0008095096619356,1.5521829146004857,1.2723395955349717,1.5434698274447805
8,0.8055186416877775,69.30069930069929,64.40147587688571,0.9883271333362375,64.82649105599926,63.83634580355892,64.44911494091824,64.82649105599926,0.963665765133642,0.9965235344356015,0.9762737083293143,0.9717401867466313
9,0.7513620009531781,71.3986013986014,66.1902760263416,0.934132368791671,66.22296950165803,65.58778198122461,65.85867077670358,65.64849843538369,0.9278376733972913,0.9496024841708797,0.9389284996759324,0.9431589254665942
10,0.7215513082183137,72.78721278721278,64.51823828873009,1.018891718415987,66.12488907570875,65.3822801363785,65.65690532903648,65.3822801363785,0.9390561509700048,0.9663485980459622,0.954264988218035,0.9663485980459622
11,0.697418254477029,73.58441558441558,65.15809630563729,0.9931919150764034,66.265003969922,65.31222268927186,65.9053757414413,66.265003969922,0.950193926692009,0.9862865470349789,0.9650911957025528,0.9545017537616548
12,0.6658057181962899,74.73126873126873,67.99775816169259,0.9245561373730501,68.71701461865396,68.03979262995657,68.28452664518238,68.03979262995657,0.8935640527024156,0.9085265488496849,0.9027239609687101,0.9085265488496849
13,0.6388266554140315,75.9040959040959,68.15655504180094,0.9108335241852772,68.2219419924338,67.70818738031853,67.98841716874503,68.02111064406147,0.8872373481946332,0.9063420941432317,0.8992062655587991,0.900333202133576
14,0.617465231610386,76.54545454545455,67.78758582037271,0.9185676606638091,68.52085376675541,67.88566624632199,68.14160945308487,68.05380411937789,0.8937047900011142,0.9171494023785705,0.9026055355866749,0.9105375318654946
