Epoch,train_loss,train_acc,intra_pre_acc,intra_pre_loss,intra_acc_best,intra_acc_worst,intra_acc_mean,intra_acc_final,intra_loss_best,intra_loss_worst,intra_loss_mean,intra_loss_final
0,1.875961478104067,29.35788989541464,31.961067386951054,1.6831487999075936,32.07283565407721,30.53136496996228,31.048293205420766,30.577935081264844,1.6911471840881167,1.7112182832899547,1.7052843448661623,1.7088556630270821
1,1.5407253217209331,39.1405203271542,39.64513575187445,1.5273387726573717,39.277231872584174,37.79630233316258,38.26479765286639,37.79630233316258,1.518249236047268,1.581346227654389,1.5422807794241677,1.5439050016658646
2,1.3604053987566467,46.493490911272424,43.59428119033205,1.4276882182984125,42.92832859870535,40.83267359008988,41.91216877008336,42.6116518418479,1.438700200014171,1.4999472683384305,1.4646745538427717,1.4524419880693866
3,1.302729929804497,49.199112124302594,44.125180459181294,1.4339122811243648,44.79579006193825,42.909700554184326,44.264890793088995,44.79579006193825,1.422839337161609,1.4844503321108364,1.4425068625027222,1.4359382722704184
4,1.2031521855107963,54.54036434899115,47.55274065105016,1.375099431191172,47.97187165277325,47.13826666045732,47.56764308666698,47.84613235225632,1.372438585119588,1.4005613190432389,1.3886558664696556,1.3822171686305886
5,1.1262594551381553,58.22384866118744,49.718250826619474,1.3540684600316344,49.80673403809435,48.56331206631584,49.148232664276065,48.889302845433804,1.3493401069371473,1.381163093217072,1.365086482944233,1.359992423227855
6,1.0636769758770839,61.23942648029276,48.95915801238765,1.3737616707526503,48.49811391049224,46.27671960135985,47.617938806873745,48.060354864248126,1.3888927350441616,1.4580816418996878,1.4132499707241855,1.3888927350441616
7,1.0092527892278589,63.529105925170484,50.80333441996926,1.3364432640373707,50.263121128859495,49.625110604014345,49.945512969776,50.263121128859495,1.334139963523263,1.353502374497198,1.3417260064433019,1.334139963523263
8,0.9528848870331065,65.7787909692643,51.432030922553906,1.3463759271516686,51.310948633167236,50.20723699529642,50.53881618777069,50.55185581893541,1.3434746128817399,1.3583550350297064,1.3490867860792648,1.3493010078867276
9,0.8973898139146282,68.05847181394604,49.75550691566153,1.4299771760900815,50.66362408606157,49.159409490988686,49.81045964699855,50.281749173380526,1.382977226660365,1.4251130815772783,1.4039980052482517,1.382977226660365
10,0.857314895485978,69.60825484432179,50.43077352954874,1.4367451334283465,50.80799143109952,49.92315931635076,50.42891072509663,50.24449308433847,1.388332379006204,1.4150065249275594,1.4020347647014118,1.411451205611229
11,0.8134205207952758,71.3500109984602,50.584454896847205,1.4688727855682373,50.798677408839005,49.545941414799984,50.06100684580636,49.98835747217436,1.4154315095927035,1.4813948986785752,1.453729468406666,1.4479291878995442
12,0.7767862756843762,72.57583938248645,51.4972290783775,1.4889303523869741,51.05481302100312,50.30037721790155,50.70181157732968,50.73813626414567,1.4545376934111118,1.5099516196974687,1.481516411368336,1.4756466251398836
13,0.7428160203082482,74.02563641090248,51.19918036604108,1.4895777693461805,51.74870767941135,50.12806780608206,50.97657523401481,50.78936338657849,1.4470346308357658,1.5113914647982234,1.4753362165497883,1.4620277090441613
14,0.7049020271167121,75.3274541564181,51.120011176826715,1.5477682451407115,51.3575187444698,50.36557537372514,50.73534205746752,50.43543054067899,1.5182179670248712,1.5439149255731277,1.5274837712624243,1.5183470258045764
