Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,2.1842925457146984,34.72201408661771,1.4001692771202041,47.37751622997525,1.3015727634671368,51.15860966839792
1,1.2169468597101327,54.73050601928168,1.2923095669774782,52.36093596749335,1.171495860136008,55.07391130643228
2,1.1383317309065748,57.53284379839153,1.2010621722965014,54.83629909859418,1.1103576821616934,58.16020775069916
3,1.1118861113112575,58.55187571806783,1.2224190100317909,55.069823922282936,1.1089716183988354,58.73951258489812
4,1.0894117446753164,59.55092661971128,1.2311716718333108,55.23329129886507,1.0804024444350713,58.759488613663606
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
