Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,2.1842925457146984,34.72201408661771,1.4001692771202041,47.37751622997525,1.3015727634671368,51.15860966839792
1,1.2169468597101327,54.73050601928168,1.2923095669774782,52.36093596749335,1.171495860136008,55.07391130643228
2,1.1383317309065748,57.53284379839153,1.2010621722965014,54.83629909859418,1.1103576821616934,58.16020775069916
3,1.1118861113112575,58.55187571806783,1.2224190100317909,55.069823922282936,1.1089716183988354,58.73951258489812
4,1.0894117446753164,59.55092661971128,1.2311716718333108,55.23329129886507,1.0804024444350713,58.759488613663606
5,1.064543510206972,59.9655327438933,1.2702557254760038,53.76675540609967,1.0619316998916337,59.71833799440671
6,1.0425140143583378,61.06448873570108,1.2093889862298965,55.78908037924431,1.0322147992592823,60.98681582101478
7,1.0220316562789697,61.703881312752884,1.1693722133835156,58.42324039045351,1.0041500322426422,61.62604874151019
8,1.0215946024599167,61.75882911234327,1.2413123356444495,55.80309186866564,1.053749243669872,59.868158210147826
9,1.0074489609882855,62.38823118037864,1.1503861571351688,57.86745131007426,0.9905222013026853,61.566120655213744
10,0.9898507821674164,62.62550576951895,1.1915412307495163,57.148194853112884,0.9786229337318034,62.57491010787056
11,0.9805908187890586,63.095059693291375,1.1960518276762395,57.44710662743449,0.9852199350731282,62.405113863363965
12,0.9721430431539639,63.46720615415356,1.1660537244308562,58.08696464434169,0.9584268791766106,63.16420295645226
13,0.9576922630349668,63.64204006194115,1.242653951048851,55.78908037924431,0.9842112245438974,61.8757491010787
14,0.9549882714740765,63.88930516009791,1.170200428437619,58.2737845032927,0.9548721313476562,63.36396324410707
