Adaption Step,loss,intra_session_acc,statistical_loss
52,19.96826730132064,2.77817792622816,"tensor(0.2761, device='cuda:0', grad_fn=<AddBackward0>)"
53,19.207615847683048,2.8772130133140656,"tensor(0.2479, device='cuda:0', grad_fn=<AddBackward0>)"
54,21.16291007513183,2.692333825996944,"tensor(0.6225, device='cuda:0', grad_fn=<AddBackward0>)"
55,22.67487983573662,2.6079945961634317,"tensor(0.2076, device='cuda:0', grad_fn=<AddBackward0>)"
56,23.79952400951981,2.551410504040264,"tensor(0.7295, device='cuda:0', grad_fn=<AddBackward0>)"
57,23.323533529329413,2.539912830506052,"tensor(-0.0833, device='cuda:0', grad_fn=<AddBackward0>)"
58,22.41355172896542,2.582114963304429,"tensor(0.4519, device='cuda:0', grad_fn=<AddBackward0>)"
59,20.798917354986234,2.653733845267977,"tensor(0.2905, device='cuda:0', grad_fn=<AddBackward0>)"
60,21.111577768444633,2.6785254655849364,"tensor(0.3007, device='cuda:0', grad_fn=<AddBackward0>)"
61,21.601567968640627,2.657455320159594,"tensor(0.1211, device='cuda:0', grad_fn=<AddBackward0>)"
62,22.16622334219982,2.657823683250518,"tensor(0.0672, device='cuda:0', grad_fn=<AddBackward0>)"
63,22.56754864902702,2.6311079320453463,"tensor(-0.0614, device='cuda:0', grad_fn=<AddBackward0>)"
64,22.623547529049418,2.6440454104116986,"tensor(-0.1784, device='cuda:0', grad_fn=<AddBackward0>)"
65,22.38088571561902,2.6544130196173987,"tensor(0.1136, device='cuda:0', grad_fn=<AddBackward0>)"
66,21.853562928741425,2.7078272090071724,"tensor(0.2086, device='cuda:0', grad_fn=<AddBackward0>)"
67,22.040225862149423,2.7396141468059447,"tensor(-0.0530, device='cuda:0', grad_fn=<AddBackward0>)"
68,22.278221102244622,2.7144372051670436,"tensor(0.3290, device='cuda:0', grad_fn=<AddBackward0>)"
69,22.936207942507817,2.6860448654208864,"tensor(0.2310, device='cuda:0', grad_fn=<AddBackward0>)"
70,23.44486443604461,2.597793735563755,"tensor(0.6303, device='cuda:0', grad_fn=<AddBackward0>)"
71,23.78552428951421,2.549174309131645,"tensor(0.3442, device='cuda:0', grad_fn=<AddBackward0>)"
72,22.894208782491017,2.582070407413301,"tensor(0.2485, device='cuda:0', grad_fn=<AddBackward0>)"
73,21.377572448551028,2.6850987935350057,"tensor(-0.0214, device='cuda:0', grad_fn=<AddBackward0>)"
74,21.22824210182463,2.7375883963846026,"tensor(0.0052, device='cuda:0', grad_fn=<AddBackward0>)"
75,21.601567968640627,2.725587922902334,"tensor(0.2686, device='cuda:0', grad_fn=<AddBackward0>)"
76,21.844229782071025,2.713367815528597,"tensor(0.3216, device='cuda:0', grad_fn=<AddBackward0>)"
77,22.796210742451816,2.6472909535680498,"tensor(0.1827, device='cuda:0', grad_fn=<AddBackward0>)"
78,23.533529329413412,2.5627532374291193,"tensor(-0.0258, device='cuda:0', grad_fn=<AddBackward0>)"
79,22.884875635820617,2.6030516028404236,"tensor(0.2446, device='cuda:0', grad_fn=<AddBackward0>)"
80,22.42755144897102,2.6385603156827746,"tensor(-0.0702, device='cuda:0', grad_fn=<AddBackward0>)"
81,21.52690279527743,2.687816471571014,"tensor(0.2691, device='cuda:0', grad_fn=<AddBackward0>)"
82,20.789584208315834,2.7409711430470147,"tensor(0.1769, device='cuda:0', grad_fn=<AddBackward0>)"
83,20.93891455504223,2.7342945614031384,"tensor(0.0011, device='cuda:0', grad_fn=<AddBackward0>)"
84,22.310887115591022,2.714621285597483,"tensor(-0.1620, device='cuda:0', grad_fn=<AddBackward0>)"
85,23.552195622754212,2.682996637054852,"tensor(0.1843, device='cuda:0', grad_fn=<AddBackward0>)"
86,23.79485743618461,2.6786342273865427,"tensor(0.1717, device='cuda:0', grad_fn=<AddBackward0>)"
87,22.292220822250222,2.7408167244423005,"tensor(0.4858, device='cuda:0', grad_fn=<AddBackward0>)"
88,20.346259741471837,2.860724227059455,"tensor(0.0016, device='cuda:0', grad_fn=<AddBackward0>)"
89,19.842269821270243,2.86165261055742,"tensor(0.1742, device='cuda:0', grad_fn=<AddBackward0>)"
90,21.344906435204628,2.750447317957878,"tensor(-0.1717, device='cuda:0', grad_fn=<AddBackward0>)"
91,22.48355032899342,2.6714897751808167,"tensor(0.4258, device='cuda:0', grad_fn=<AddBackward0>)"
92,22.800877315787016,2.6261593798796334,"tensor(0.2085, device='cuda:0', grad_fn=<AddBackward0>)"
93,22.20822250221662,2.6187522964818135,"tensor(0.0914, device='cuda:0', grad_fn=<AddBackward0>)"
94,22.082225022166224,2.6074698666731515,"tensor(0.1443, device='cuda:0', grad_fn=<AddBackward0>)"
95,22.23622194222782,2.6086881047203425,"tensor(0.1690, device='cuda:0', grad_fn=<AddBackward0>)"
96,22.70287927574782,2.654752091992469,"tensor(-0.0071, device='cuda:0', grad_fn=<AddBackward0>)"
97,23.206869195949416,2.6801022504057204,"tensor(0.0699, device='cuda:0', grad_fn=<AddBackward0>)"
98,23.356199542675814,2.7199121110496067,"tensor(0.0445, device='cuda:0', grad_fn=<AddBackward0>)"
99,22.898875355826217,2.7445901192369915,"tensor(0.0938, device='cuda:0', grad_fn=<AddBackward0>)"
