Adaption Step,loss,intra_session_acc,statistical_loss
0,18.96680343155539,4.54075118438119,"tensor(0.2385, device='cuda:0', grad_fn=<AddBackward0>)"
1,47.26314807907497,1.7294141054153442,"tensor(1.5626, device='cuda:0', grad_fn=<AddBackward0>)"
2,40.069004102946664,2.3201808221638203,"tensor(0.3358, device='cuda:0', grad_fn=<AddBackward0>)"
3,41.5236851920925,2.229543614245596,"tensor(0.1830, device='cuda:0', grad_fn=<AddBackward0>)"
4,45.83177918687057,1.8597607245402676,"tensor(0.3784, device='cuda:0', grad_fn=<AddBackward0>)"
5,48.1816486385677,1.678363130560943,"tensor(0.3320, device='cuda:0', grad_fn=<AddBackward0>)"
6,49.31462140992167,1.5864248387515545,"tensor(0.2432, device='cuda:0', grad_fn=<AddBackward0>)"
7,50.63875419619545,1.5055438791002547,"tensor(0.3298, device='cuda:0', grad_fn=<AddBackward0>)"
8,52.17269675494219,1.4510475308412598,"tensor(0.2227, device='cuda:0', grad_fn=<AddBackward0>)"
9,52.75083923908989,1.4258133754843758,"tensor(0.0332, device='cuda:0', grad_fn=<AddBackward0>)"
10,52.39649384558001,1.4428174946279753,"tensor(0.0425, device='cuda:0', grad_fn=<AddBackward0>)"
11,50.37299515106304,1.5129414254001208,"tensor(0.0992, device='cuda:0', grad_fn=<AddBackward0>)"
12,47.18854904886236,1.6107910381896156,"tensor(0.1825, device='cuda:0', grad_fn=<AddBackward0>)"
13,43.60779559865722,1.7054891873683249,"tensor(0.0369, device='cuda:0', grad_fn=<AddBackward0>)"
14,43.239462886982466,1.7336493826338224,"tensor(0.2149, device='cuda:0', grad_fn=<AddBackward0>)"
15,45.17437523312197,1.6884122022560664,"tensor(0.1323, device='cuda:0', grad_fn=<AddBackward0>)"
16,46.78291682208131,1.6295381553825878,"tensor(-0.0435, device='cuda:0', grad_fn=<AddBackward0>)"
17,49.02088772845953,1.5653525383344717,"tensor(0.1250, device='cuda:0', grad_fn=<AddBackward0>)"
18,50.59679224170086,1.5148708607469286,"tensor(-0.0513, device='cuda:0', grad_fn=<AddBackward0>)"
19,52.023498694516974,1.471636747320493,"tensor(0.0151, device='cuda:0', grad_fn=<AddBackward0>)"
20,53.044572920552035,1.4437016976021586,"tensor(-0.1118, device='cuda:0', grad_fn=<AddBackward0>)"
21,53.28701976874301,1.4366795289374532,"tensor(-0.0759, device='cuda:0', grad_fn=<AddBackward0>)"
22,53.31965684446102,1.4445949438072385,"tensor(-0.0344, device='cuda:0', grad_fn=<AddBackward0>)"
23,53.33364416262589,1.4530038239345664,"tensor(-0.0948, device='cuda:0', grad_fn=<AddBackward0>)"
24,52.876725102573666,1.4711594785607995,"tensor(-0.0442, device='cuda:0', grad_fn=<AddBackward0>)"
25,52.354531891085415,1.4934465234123526,"tensor(-0.2738, device='cuda:0', grad_fn=<AddBackward0>)"
26,52.023498694516974,1.4961689401950156,"tensor(-0.1957, device='cuda:0', grad_fn=<AddBackward0>)"
27,51.902275270421484,1.4911870903202467,"tensor(-0.0324, device='cuda:0', grad_fn=<AddBackward0>)"
28,51.63185378590078,1.4860628580763227,"tensor(-0.2016, device='cuda:0', grad_fn=<AddBackward0>)"
29,51.37075718015666,1.4891616233757563,"tensor(-0.1396, device='cuda:0', grad_fn=<AddBackward0>)"
30,51.42204401342782,1.4843077840549606,"tensor(-0.2506, device='cuda:0', grad_fn=<AddBackward0>)"
31,51.10966057441253,1.4908763386663937,"tensor(-0.0833, device='cuda:0', grad_fn=<AddBackward0>)"
32,50.68071615069004,1.502633616683029,"tensor(-0.0742, device='cuda:0', grad_fn=<AddBackward0>)"
33,49.68761656098471,1.5328924560121127,"tensor(-0.0753, device='cuda:0', grad_fn=<AddBackward0>)"
34,49.561730697500934,1.5471946043627602,"tensor(0.0319, device='cuda:0', grad_fn=<AddBackward0>)"
35,49.10481163744871,1.5467758888290042,"tensor(-0.0627, device='cuda:0', grad_fn=<AddBackward0>)"
36,49.68761656098471,1.5318439574468703,"tensor(-0.0176, device='cuda:0', grad_fn=<AddBackward0>)"
37,49.67829168220813,1.5253600387700967,"tensor(-0.1366, device='cuda:0', grad_fn=<AddBackward0>)"
38,49.91141365162253,1.4943277993727297,"tensor(-0.3148, device='cuda:0', grad_fn=<AddBackward0>)"
39,50.25177172696755,1.4682454979490667,"tensor(-0.1928, device='cuda:0', grad_fn=<AddBackward0>)"
40,50.652741514360315,1.4508025871501082,"tensor(-0.1940, device='cuda:0', grad_fn=<AddBackward0>)"
41,51.25419619544946,1.4553575327708608,"tensor(0.1366, device='cuda:0', grad_fn=<AddBackward0>)"
42,51.42204401342782,1.4931158093469483,"tensor(0.1435, device='cuda:0', grad_fn=<AddBackward0>)"
