Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.989697944622832,26.088043396745242,2.0262363240832375,24.700787034881014,2.0092332031153424,26.759296281487405
1,1.9050159347704805,29.235307351948602,1.934102320954913,28.011921948493455,1.8952229717109776,30.727708916433425
2,1.667849420739439,34.18993575481839,1.7648829136575972,28.328598705350906,1.6932690309572824,32.017193122750896
3,1.5555900171541939,38.00714946379021,1.588381914865403,35.924183858799424,1.4786029224154316,42.1531387445022
4,1.5097430015143496,40.84443666724996,1.5415032349881672,37.82890141107437,1.4218864290020135,43.59256297481008
5,1.3776898159386632,45.564082693797964,1.4664315290394283,41.35425883667862,1.3510502501379085,46.34146341463415
6,1.3358010754417688,47.2089593280504,1.4382974931171961,43.16117915521818,1.3290467156639583,48.24070371851259
7,1.3029677281364465,49.30380221483389,1.4219371878675051,46.14632328971266,1.2916923233225375,51.17952818872451
8,1.2587577771074094,51.79611529135315,1.3708510852995373,47.48288548409631,1.239122125166881,52.85885645741703
9,1.2149840244850791,54.20343474239432,1.3696120391998972,47.55739766218041,1.2063611104518552,55.10795681727309
10,1.1665587678504066,56.695747818913574,1.4093318512397153,46.57476831369627,1.197145735161214,55.36785285885646
11,1.2363356755564388,53.335999800015,1.3851873480847903,46.90075909281423,1.2074108576472802,55.4578168732507
12,1.1770563302710415,56.65325100617453,1.3893835794712817,47.82284729660504,1.1411851938766768,57.62694922031188
13,1.1226728583296266,58.81308901832363,1.4262800922706014,46.63530945838961,1.11162994707687,59.096361455417835
14,1.085928806672081,60.395470339724525,1.404333203676201,48.54934103292507,1.0772209371192545,60.435825669732104
