Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.5421528679113419,42.40857314148681,1.2295827255362557,51.388888888888886,1.2716616316686702,48.77659043243783
1,1.22318126751592,52.26568745003996,1.1905875188254176,53.53747203579418,1.162708809858636,55.91730750024968
2,1.1205994300187205,57.67386091127098,1.1113616086187816,58.57568978374348,1.101346120049682,59.89214021771697
3,1.0215521300562656,62.61990407673861,1.0318544099018687,63.92151379567487,0.9947147859802729,64.83571357235594
4,0.9433839018352497,66.31944444444444,0.9754886400131952,66.62472035794184,0.9068971080116078,68.44102666533506
5,0.8727963540119866,69.55685451638689,0.9677174419519448,67.40771812080537,0.8459477432166473,70.60820932787377
6,0.8098176336897829,71.85251798561151,0.9693357234909421,66.80182699478001,0.7933814054048514,72.89523619294917
7,0.7672621868669797,73.47122302158273,0.9796698473039127,66.8717375093214,0.7592530620249012,74.08369120143813
8,0.7128556224103934,75.73191446842526,0.9344382782777151,67.76659209545116,0.7257914165907269,75.35204234495156
9,0.6728060632087172,77.20323741007195,0.9515868673721949,68.2979120059657,0.6995508082305328,76.29082193148906
10,0.6359959348512534,78.5646482813749,0.9889631010591984,66.51752423564504,0.6817962338652792,77.15969239988016
11,0.6172022159678486,79.09422462030375,0.9056883576725211,68.32121551081282,0.6353793238537221,78.60780984719864
12,0.5790591016173744,80.42066346922462,0.9685790329462006,68.21401938851604,0.6050933742824989,79.54658943373614
13,0.5626857175042455,80.96772581934452,0.9825636026050363,67.45432513049963,0.6069854177251647,79.6065115350045
14,0.5323415305286932,82.08433253397283,0.9093006311782769,69.85924683072334,0.6133241645897491,79.34684909617498
