Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.8861748654240618,29.11848625919808,1.5655724839085625,38.29071017812895,1.6116520438013198,35.64207787008308
1,1.519813403534813,41.7079641587826,1.4578301090569723,45.560802281546586,1.4281436921674995,45.621058953057755
2,1.3655609124765609,49.55699053911999,1.354282215592407,50.93272242741596,1.2997930381871476,52.176959263337004
3,1.2350049988149454,55.49882364719427,1.2840741459457647,56.243863668240685,1.1737347509287581,58.10229206285657
4,1.1297536372376706,60.22175501827102,1.2514444233051367,57.34255925943242,1.1218027781836595,59.95395856270643
5,1.0397498754266732,63.72578465235021,1.195305077092988,60.28332320351583,1.0010395034959045,64.94845360824742
6,0.9875045849111515,65.4027131200881,1.2132506006885142,59.488522137547335,0.9834309039236624,65.2787508757882
7,0.9231294288802833,67.91560294338488,1.1923417262732983,60.34877740894853,0.9311642982537234,67.20048043238916
8,0.8727130145310594,69.83030485057816,1.2288173206505322,60.208518397307024,0.8916161003746564,68.40156140526474
9,0.83703758008183,71.08674976222656,1.162868791570266,62.354481275421946,0.8753755975373184,69.50255229706737
10,0.8014985454349092,72.08289532962907,1.145619430712291,62.58357099443639,0.9032899458197099,67.95115604043639
11,0.7679658296009222,73.16914451619361,1.1612371850226606,63.191360044882884,0.8118531104130081,71.55439895906316
12,0.765621782301333,73.57711368073284,1.2056147771931829,62.71447940530179,0.816508423867105,71.31418276448804
13,0.7158306216279539,75.26655654002103,1.2154063218761058,62.75188180840619,0.8070843359337577,71.61445300770694
14,0.6932744583763635,75.89728187415528,1.1987282479447978,63.42512506428538,0.7859766045703164,72.64538084275848
