Adaption Step,loss,intra_session_acc,statistical_loss
34,56.46827808686708,1.3073436507866496,"tensor(0.0644, device='cuda:0', grad_fn=<AddBackward0>)"
35,55.1591939782131,1.3586229098339875,"tensor(0.0334, device='cuda:0', grad_fn=<AddBackward0>)"
36,56.753471410538125,1.3156416083553009,"tensor(0.0102, device='cuda:0', grad_fn=<AddBackward0>)"
37,58.441254850624155,1.2894841574487232,"tensor(0.0953, device='cuda:0', grad_fn=<AddBackward0>)"
38,58.7170975735191,1.328794144271385,"tensor(0.1051, device='cuda:0', grad_fn=<AddBackward0>)"
39,58.24021693393801,1.362201829396543,"tensor(0.0715, device='cuda:0', grad_fn=<AddBackward0>)"
40,58.12800972462481,1.3570146035580408,"tensor(0.3121, device='cuda:0', grad_fn=<AddBackward0>)"
41,58.226191032773855,1.2986400876016844,"tensor(0.0966, device='cuda:0', grad_fn=<AddBackward0>)"
42,57.501519472626114,1.2844346470776058,"tensor(0.1539, device='cuda:0', grad_fn=<AddBackward0>)"
43,55.5051662069288,1.3423191983075369,"tensor(0.0489, device='cuda:0', grad_fn=<AddBackward0>)"
44,54.53270372621441,1.3707745826492708,"tensor(-0.0947, device='cuda:0', grad_fn=<AddBackward0>)"
45,55.60334751507784,1.3215780733596711,"tensor(-0.0414, device='cuda:0', grad_fn=<AddBackward0>)"
46,57.001262331104776,1.2897265326409113,"tensor(-0.2253, device='cuda:0', grad_fn=<AddBackward0>)"
47,58.132685025012854,1.3031597992493993,"tensor(-0.3216, device='cuda:0', grad_fn=<AddBackward0>)"
48,57.90359530599841,1.347553457710005,"tensor(-0.0728, device='cuda:0', grad_fn=<AddBackward0>)"
49,57.94099770910281,1.3757854347072898,"tensor(0.0447, device='cuda:0', grad_fn=<AddBackward0>)"
50,58.3898265463556,1.3507054361204307,"tensor(-0.0472, device='cuda:0', grad_fn=<AddBackward0>)"
51,59.20332881387629,1.3080515884572552,"tensor(0.1291, device='cuda:0', grad_fn=<AddBackward0>)"
52,59.488522137547335,1.2798613090777682,"tensor(0.1855, device='cuda:0', grad_fn=<AddBackward0>)"
53,58.92748609098135,1.2789467082669337,"tensor(0.0568, device='cuda:0', grad_fn=<AddBackward0>)"
54,59.10982280611529,1.267169682663821,"tensor(0.0294, device='cuda:0', grad_fn=<AddBackward0>)"
55,59.797091963158636,1.2349432189727114,"tensor(0.4175, device='cuda:0', grad_fn=<AddBackward0>)"
56,60.208518397307024,1.2126125813062703,"tensor(-0.0024, device='cuda:0', grad_fn=<AddBackward0>)"
57,60.55449062602272,1.2178875617682934,"tensor(0.1450, device='cuda:0', grad_fn=<AddBackward0>)"
58,60.245920800411426,1.23924432659433,"tensor(0.0865, device='cuda:0', grad_fn=<AddBackward0>)"
59,59.80176726354668,1.257790701552516,"tensor(0.0002, device='cuda:0', grad_fn=<AddBackward0>)"
60,59.493197437935386,1.266090439189048,"tensor(0.1146, device='cuda:0', grad_fn=<AddBackward0>)"
61,59.31553602318949,1.2664247384028775,"tensor(0.0374, device='cuda:0', grad_fn=<AddBackward0>)"
62,59.33891252512974,1.2547764199830236,"tensor(-0.0187, device='cuda:0', grad_fn=<AddBackward0>)"
63,59.044368600682596,1.2614838396686883,"tensor(0.1161, device='cuda:0', grad_fn=<AddBackward0>)"
64,58.30099583898266,1.2844383646512316,"tensor(0.1142, device='cuda:0', grad_fn=<AddBackward0>)"
65,57.529571274954414,1.3135013825127058,"tensor(0.0199, device='cuda:0', grad_fn=<AddBackward0>)"
66,56.776847912478374,1.342447698471092,"tensor(-0.0773, device='cuda:0', grad_fn=<AddBackward0>)"
67,56.360746177941934,1.3497222676163627,"tensor(0.1169, device='cuda:0', grad_fn=<AddBackward0>)"
68,57.34255925943242,1.3158053839135737,"tensor(0.0800, device='cuda:0', grad_fn=<AddBackward0>)"
69,58.09060732152041,1.2891069344644035,"tensor(-0.0393, device='cuda:0', grad_fn=<AddBackward0>)"
70,58.8480059843845,1.2741684226230496,"tensor(-0.0345, device='cuda:0', grad_fn=<AddBackward0>)"
71,59.63345644957688,1.2423538348327081,"tensor(-0.0890, device='cuda:0', grad_fn=<AddBackward0>)"
72,60.17111599420263,1.2301966273004101,"tensor(0.3163, device='cuda:0', grad_fn=<AddBackward0>)"
73,60.00280518023283,1.236338546056123,"tensor(0.0519, device='cuda:0', grad_fn=<AddBackward0>)"
74,59.81111786432278,1.243248474562452,"tensor(0.0895, device='cuda:0', grad_fn=<AddBackward0>)"
75,59.881247370143534,1.2454295750884783,"tensor(0.1837, device='cuda:0', grad_fn=<AddBackward0>)"
76,59.45111973444294,1.2550637629770098,"tensor(0.1838, device='cuda:0', grad_fn=<AddBackward0>)"
77,59.100472205339194,1.2690780886581965,"tensor(-0.3236, device='cuda:0', grad_fn=<AddBackward0>)"
78,58.286969937818505,1.2871802436808746,"tensor(-0.0920, device='cuda:0', grad_fn=<AddBackward0>)"
79,57.40801346486512,1.3222855247911953,"tensor(-0.0180, device='cuda:0', grad_fn=<AddBackward0>)"
80,57.07606713731357,1.3383227288722992,"tensor(-0.0830, device='cuda:0', grad_fn=<AddBackward0>)"
81,56.92645752489597,1.3524944049616654,"tensor(-0.0076, device='cuda:0', grad_fn=<AddBackward0>)"
82,57.57632427883492,1.3434605995814006,"tensor(0.1244, device='cuda:0', grad_fn=<AddBackward0>)"
83,58.73112347468325,1.2917624300434476,"tensor(0.4644, device='cuda:0', grad_fn=<AddBackward0>)"
84,59.797091963158636,1.250103334674523,"tensor(-0.1588, device='cuda:0', grad_fn=<AddBackward0>)"
85,59.20800411426434,1.2705371399365721,"tensor(0.1289, device='cuda:0', grad_fn=<AddBackward0>)"
86,59.161251110383844,1.267024445924021,"tensor(-0.1326, device='cuda:0', grad_fn=<AddBackward0>)"
87,59.638131749964934,1.2392827824112915,"tensor(-0.0384, device='cuda:0', grad_fn=<AddBackward0>)"
88,59.881247370143534,1.2268613981349128,"tensor(-0.1269, device='cuda:0', grad_fn=<AddBackward0>)"
89,59.62878114918883,1.260497451005947,"tensor(0.0010, device='cuda:0', grad_fn=<AddBackward0>)"
90,58.885408387488894,1.3015045323187397,"tensor(0.1192, device='cuda:0', grad_fn=<AddBackward0>)"
91,58.324372340922906,1.341842569410801,"tensor(0.0318, device='cuda:0', grad_fn=<AddBackward0>)"
92,58.5487867595493,1.3213695447359766,"tensor(-0.0185, device='cuda:0', grad_fn=<AddBackward0>)"
93,58.67501987002665,1.3124419463177521,"tensor(-0.1305, device='cuda:0', grad_fn=<AddBackward0>)"
94,58.408527747907804,1.3124264994015296,"tensor(0.0914, device='cuda:0', grad_fn=<AddBackward0>)"
95,58.64696806769835,1.288977525418713,"tensor(0.0088, device='cuda:0', grad_fn=<AddBackward0>)"
96,58.520734957221,1.2960752142327172,"tensor(-0.0984, device='cuda:0', grad_fn=<AddBackward0>)"
97,58.679695170414696,1.2962084409026873,"tensor(0.0943, device='cuda:0', grad_fn=<AddBackward0>)"
98,58.73112347468325,1.296734541477192,"tensor(-0.0107, device='cuda:0', grad_fn=<AddBackward0>)"
99,59.614755248024686,1.286207675046864,"tensor(0.1006, device='cuda:0', grad_fn=<AddBackward0>)"
