Adaption Step,loss,intra_session_acc,statistical_loss
0,41.12219218939323,2.7843929321638177,"tensor(0.1823, device='cuda:0', grad_fn=<AddBackward0>)"
1,44.8550657097586,2.189296038732642,"tensor(1.5470, device='cuda:0', grad_fn=<AddBackward0>)"
2,49.669121073725414,1.6612920470180965,"tensor(0.9368, device='cuda:0', grad_fn=<AddBackward0>)"
3,45.85702302171684,1.6746415424914587,"tensor(0.2188, device='cuda:0', grad_fn=<AddBackward0>)"
4,44.17466679094044,1.7352095615296137,"tensor(0.2800, device='cuda:0', grad_fn=<AddBackward0>)"
5,44.794482244384376,1.706628315682922,"tensor(0.3906, device='cuda:0', grad_fn=<AddBackward0>)"
6,46.64460807158169,1.6248822783430417,"tensor(0.4306, device='cuda:0', grad_fn=<AddBackward0>)"
7,47.213160592785904,1.5924891343428975,"tensor(0.4888, device='cuda:0', grad_fn=<AddBackward0>)"
8,46.504800074564265,1.6226958536675997,"tensor(0.7912, device='cuda:0', grad_fn=<AddBackward0>)"
9,47.56268058532948,1.5674684070760296,"tensor(0.5600, device='cuda:0', grad_fn=<AddBackward0>)"
10,49.26833814894212,1.4996950007265522,"tensor(0.4400, device='cuda:0', grad_fn=<AddBackward0>)"
11,49.692422406561654,1.4953778991032214,"tensor(0.3952, device='cuda:0', grad_fn=<AddBackward0>)"
12,50.246994128064124,1.4769166626390957,"tensor(0.3233, device='cuda:0', grad_fn=<AddBackward0>)"
13,48.55531736415323,1.5472129931052525,"tensor(0.4144, device='cuda:0', grad_fn=<AddBackward0>)"
14,48.25706030384938,1.5676721265273434,"tensor(-0.0305, device='cuda:0', grad_fn=<AddBackward0>)"
15,49.72504427253239,1.5102726529751505,"tensor(0.1851, device='cuda:0', grad_fn=<AddBackward0>)"
16,50.13514773045018,1.4905180324401175,"tensor(0.4769, device='cuda:0', grad_fn=<AddBackward0>)"
17,49.97203840059652,1.5015021039261705,"tensor(0.3389, device='cuda:0', grad_fn=<AddBackward0>)"
18,49.66446080715817,1.4850994125008583,"tensor(0.3557, device='cuda:0', grad_fn=<AddBackward0>)"
19,49.56193494267872,1.5022491127962159,"tensor(-0.0354, device='cuda:0', grad_fn=<AddBackward0>)"
20,48.592599496691214,1.5721801803225564,"tensor(0.2185, device='cuda:0', grad_fn=<AddBackward0>)"
21,48.946779755802034,1.5698720676203568,"tensor(-0.0692, device='cuda:0', grad_fn=<AddBackward0>)"
22,50.288936527169355,1.5062123515776225,"tensor(-0.0344, device='cuda:0', grad_fn=<AddBackward0>)"
23,51.52390716748998,1.4332232276598613,"tensor(0.2376, device='cuda:0', grad_fn=<AddBackward0>)"
24,52.64237114362942,1.394130237932716,"tensor(0.0908, device='cuda:0', grad_fn=<AddBackward0>)"
25,52.344114083325564,1.4036501014516467,"tensor(0.0727, device='cuda:0', grad_fn=<AddBackward0>)"
26,50.93671358001678,1.4666591313268458,"tensor(0.0772, device='cuda:0', grad_fn=<AddBackward0>)"
27,50.54991145493522,1.506002996649061,"tensor(-0.0789, device='cuda:0', grad_fn=<AddBackward0>)"
28,50.56389225463697,1.492233223680939,"tensor(0.1607, device='cuda:0', grad_fn=<AddBackward0>)"
29,50.8994314474788,1.457984157438789,"tensor(0.0457, device='cuda:0', grad_fn=<AddBackward0>)"
30,49.83223040357908,1.481673448390904,"tensor(0.0225, device='cuda:0', grad_fn=<AddBackward0>)"
31,49.64581974088918,1.501934118036713,"tensor(-0.0578, device='cuda:0', grad_fn=<AddBackward0>)"
32,50.56389225463697,1.4795059960867678,"tensor(-0.0256, device='cuda:0', grad_fn=<AddBackward0>)"
33,52.28819088451859,1.419369885077079,"tensor(0.0338, device='cuda:0', grad_fn=<AddBackward0>)"
34,53.48121912573399,1.3792319352782907,"tensor(-0.0096, device='cuda:0', grad_fn=<AddBackward0>)"
35,52.62373007736043,1.4412173155163015,"tensor(-0.0567, device='cuda:0', grad_fn=<AddBackward0>)"
36,51.09050237673595,1.5490593104845,"tensor(-0.1288, device='cuda:0', grad_fn=<AddBackward0>)"
37,51.24895144002237,1.5211122937145687,"tensor(-0.1128, device='cuda:0', grad_fn=<AddBackward0>)"
38,52.59110821138969,1.3981865653324694,"tensor(-0.1421, device='cuda:0', grad_fn=<AddBackward0>)"
39,53.19694286513189,1.3692469768935727,"tensor(-0.0383, device='cuda:0', grad_fn=<AddBackward0>)"
40,52.66101220989841,1.3940538583057267,"tensor(-0.0402, device='cuda:0', grad_fn=<AddBackward0>)"
41,52.24624848541337,1.4155004081271945,"tensor(-0.1022, device='cuda:0', grad_fn=<AddBackward0>)"
42,52.386056482430796,1.4058758119742076,"tensor(-0.1128, device='cuda:0', grad_fn=<AddBackward0>)"
43,52.24624848541337,1.405000844881648,"tensor(-0.0731, device='cuda:0', grad_fn=<AddBackward0>)"
44,52.02255569018548,1.4215219079383783,"tensor(0.0103, device='cuda:0', grad_fn=<AddBackward0>)"
45,52.190325286606395,1.4290699905582838,"tensor(-0.0957, device='cuda:0', grad_fn=<AddBackward0>)"
46,52.7775188740796,1.4144800289400987,"tensor(0.0020, device='cuda:0', grad_fn=<AddBackward0>)"
47,53.46723832603225,1.3797121879955132,"tensor(-0.0309, device='cuda:0', grad_fn=<AddBackward0>)"
48,53.81209805200857,1.3661846318060444,"tensor(-0.1017, device='cuda:0', grad_fn=<AddBackward0>)"
49,53.76083511976885,1.3741755455377556,"tensor(0.0614, device='cuda:0', grad_fn=<AddBackward0>)"
50,53.895982850219035,1.3809080806871254,"tensor(0.1151, device='cuda:0', grad_fn=<AddBackward0>)"
51,53.676950321558394,1.3848454164607185,"tensor(0.0681, device='cuda:0', grad_fn=<AddBackward0>)"
52,53.24354553080436,1.401349512416692,"tensor(-0.0421, device='cuda:0', grad_fn=<AddBackward0>)"
53,53.26218659707335,1.4066071198100136,"tensor(0.0154, device='cuda:0', grad_fn=<AddBackward0>)"
54,53.25286606393886,1.3997069082799412,"tensor(0.0771, device='cuda:0', grad_fn=<AddBackward0>)"
55,53.35073166185106,1.4005383299220175,"tensor(-0.1745, device='cuda:0', grad_fn=<AddBackward0>)"
56,53.27150713020785,1.394624547411998,"tensor(-0.1415, device='cuda:0', grad_fn=<AddBackward0>)"
57,53.42063566035977,1.3841350536261285,"tensor(-0.0689, device='cuda:0', grad_fn=<AddBackward0>)"
58,53.48587939230124,1.389670133058514,"tensor(-0.0041, device='cuda:0', grad_fn=<AddBackward0>)"
59,53.52782179140647,1.4060782068187283,"tensor(-0.0921, device='cuda:0', grad_fn=<AddBackward0>)"
60,53.18762233199739,1.4353856213745617,"tensor(0.0059, device='cuda:0', grad_fn=<AddBackward0>)"
61,52.940628203933265,1.4470082803496294,"tensor(-0.1311, device='cuda:0', grad_fn=<AddBackward0>)"
62,52.53518501258272,1.458382870824564,"tensor(0.0878, device='cuda:0', grad_fn=<AddBackward0>)"
63,52.26488955168236,1.478011986329442,"tensor(0.0558, device='cuda:0', grad_fn=<AddBackward0>)"
64,52.69363407586914,1.4526407289363088,"tensor(0.0371, device='cuda:0', grad_fn=<AddBackward0>)"
65,53.17364153229565,1.4125169363050234,"tensor(0.2397, device='cuda:0', grad_fn=<AddBackward0>)"
66,53.60238605648243,1.388597621094613,"tensor(0.2001, device='cuda:0', grad_fn=<AddBackward0>)"
67,53.667629788423895,1.383997213450216,"tensor(0.0484, device='cuda:0', grad_fn=<AddBackward0>)"
68,53.63500792245316,1.3839075579529716,"tensor(-0.1537, device='cuda:0', grad_fn=<AddBackward0>)"
69,53.39733432752353,1.3893082042535145,"tensor(0.0627, device='cuda:0', grad_fn=<AddBackward0>)"
70,52.372075682729054,1.4345808497497015,"tensor(0.0110, device='cuda:0', grad_fn=<AddBackward0>)"
71,51.36079783763631,1.4987170077150775,"tensor(0.0666, device='cuda:0', grad_fn=<AddBackward0>)"
72,50.885450647777056,1.5179361624731904,"tensor(0.2563, device='cuda:0', grad_fn=<AddBackward0>)"
73,51.74759996271787,1.4745107912236737,"tensor(-0.0138, device='cuda:0', grad_fn=<AddBackward0>)"
74,52.83810233945382,1.4372296943551017,"tensor(-0.0650, device='cuda:0', grad_fn=<AddBackward0>)"
75,53.61170658961693,1.3997890651226044,"tensor(-0.0990, device='cuda:0', grad_fn=<AddBackward0>)"
76,53.667629788423895,1.391632874806722,"tensor(-0.0598, device='cuda:0', grad_fn=<AddBackward0>)"
77,53.23888526423711,1.4492946447183688,"tensor(-0.0337, device='cuda:0', grad_fn=<AddBackward0>)"
78,52.57712741168795,1.473077072451512,"tensor(-0.0287, device='cuda:0', grad_fn=<AddBackward0>)"
79,52.698294342436384,1.4568511921735037,"tensor(-0.1464, device='cuda:0', grad_fn=<AddBackward0>)"
80,52.59576847795694,1.4550035755549158,"tensor(-0.1237, device='cuda:0', grad_fn=<AddBackward0>)"
81,52.465281014074,1.470528736178364,"tensor(0.1553, device='cuda:0', grad_fn=<AddBackward0>)"
82,52.60042874452419,1.4459975752092542,"tensor(0.0473, device='cuda:0', grad_fn=<AddBackward0>)"
83,53.336750862149316,1.4065924842087996,"tensor(-0.0421, device='cuda:0', grad_fn=<AddBackward0>)"
