Epoch,train_loss,train_acc,intra_pre_acc,intra_pre_loss,intra_acc_best,intra_acc_worst,intra_acc_mean,intra_acc_final,intra_loss_best,intra_loss_worst,intra_loss_mean,intra_loss_final
0,1.8835844953956506,31.62073517059318,41.69153301007087,1.5577143185905047,45.561357702349866,43.407310704960835,44.2017903767251,45.561357702349866,1.555189149010749,1.5802181717895327,1.5700105451402213,1.5643569628397624
1,1.390631464131348,49.26802927882885,48.56396866840731,1.431734833688963,48.76445356210369,47.63148079074972,48.14528161133906,47.81797836628124,1.4672965389632044,1.480557138011569,1.4762894235196569,1.4764827404703413
2,1.1678790236677965,58.67765289388424,50.59679224170086,1.3775730523325147,53.30566952629616,52.01417381574039,52.998881014546804,53.30566952629616,1.3401750272938184,1.3612582034298353,1.346910177384104,1.3401750272938184
3,0.9956616716616599,65.58537658493661,54.862924281984334,1.2943074272147246,55.07273405445729,54.797650130548305,54.89462886982469,54.83028720626632,1.2951536157301493,1.3189859163193476,1.3105116861561932,1.3189859163193476
4,0.8966527754998268,68.99724011039558,53.34296904140246,1.374990715157418,54.45729205520328,53.80455054084297,54.2502797463633,54.39668034315554,1.3526370640666712,1.3743427720453059,1.360728776774236,1.3599386598382677
5,0.8217476856373155,71.72913083476661,54.298769116001495,1.3496642880851315,55.39910481163745,54.51324132786274,54.955240581872445,55.39910481163745,1.3417074479872273,1.3681729226594879,1.3529437695585547,1.3417074479872273
6,0.7732970156633031,73.3890644374225,55.23125699365908,1.3859271447928179,55.925960462513984,55.46437896307348,55.71615069004103,55.809399477806785,1.3508254940665902,1.40020290797665,1.3818983118448938,1.3896586774360566
7,0.7591418365535834,74.03903843846246,54.48060425214472,1.3850540974665255,54.30809399477807,53.27769488996643,53.869824692278996,53.27769488996643,1.3940677740389393,1.4317642597570306,1.4095687259166012,1.4317642597570306
8,0.7218829348416584,75.18699252029919,55.00279746363297,1.4457191315790017,55.879336068631105,53.85117493472585,54.349123461395,54.00969787392764,1.3572809408817972,1.4818786345422268,1.45371492217694,1.4818786345422268
9,0.678256151621299,76.6949322027119,53.18910854158896,1.554636977790367,53.07254755688176,52.57366654233495,52.80399104811637,52.66691533010071,1.5539621395014582,1.5874133372590655,1.5677844725549221,1.5874133372590655
10,0.6520794351844836,77.69089236430543,56.1124580380455,1.4102681302243756,55.389779932860876,55.05874673629243,55.21260723610593,55.175307720999626,1.428104690320435,1.4717950012002672,1.4534604630654766,1.4717950012002672
11,0.6216981828670063,78.70485180592777,52.29392017903767,1.6452420550797666,52.73218948153674,52.07012308839985,52.400223797090646,52.088772845953,1.6161293570129645,1.650567054038956,1.6348742419055529,1.650567054038956
12,0.5947480091963278,79.50281988720451,53.683327116747485,1.615918202591794,53.15647146587094,51.5106303618053,52.278067885117494,51.5106303618053,1.6284903261278356,1.6724333573310148,1.6484906255844094,1.6724333573310148
13,0.5744664467051815,80.38278468861245,53.566766132040286,1.7582799183825653,52.979298769116,52.59697873927639,52.797463632972764,52.853412905632226,1.7677005321851798,1.7825032589691026,1.7750731230136894,1.775053111570222
14,0.5571193562444213,80.92676292948282,53.81853785900783,1.7603080726805187,54.59716523685192,53.00261096605744,53.468854904886236,53.14248414770608,1.663159679621458,1.79830734520441,1.7589985128314722,1.7871686069383508
