Epoch,train_loss,train_acc,intra_pre_acc,intra_pre_loss,intra_acc_best,intra_acc_worst,intra_acc_mean,intra_acc_final,intra_loss_best,intra_loss_worst,intra_loss_mean,intra_loss_final
0,1.7523136865727755,31.812187812187815,21.657092148895426,1.9231204837560654,35.080099014525246,19.653449161645884,26.215496707299984,31.53052169445612,1.7921344006345385,1.8531006815887632,1.817328879946754,1.8114952799819766
1,1.5206448496604452,41.71628371628371,50.21717808603054,1.3137132947643597,53.010134977348095,51.875204334220726,52.58138340105553,52.753257671290456,1.290772364607879,1.3282889415110861,1.3064728852538836,1.2940997921285176
2,1.1830879966823422,55.53046953046953,55.78908037924431,1.1586362825972694,58.32048946803045,57.633926486385505,58.02905048806688,58.3111484750829,1.1318094730377197,1.1575186955077308,1.1427303732151077,1.1318094730377197
3,1.0392664911187426,61.222777222777225,52.07603568259306,1.1985878887630643,58.77819812246042,58.32515996450422,58.586707767035634,58.511979823455235,1.1183118064488684,1.1252653815207028,1.121895664575554,1.119927467334838
4,0.9650166021013746,63.64835164835165,61.781327355097844,1.0499441536764305,62.26238849189669,61.45906309840736,62.00177478866003,62.08958012236701,1.018631631419772,1.0492107850455104,1.0317027450317429,1.0309458779437202
5,0.8852452111183381,66.62137862137862,62.49124281911167,0.9934918082186154,62.892905515856334,62.73410863574798,62.826584465928725,62.808836579328386,0.9838361041176886,0.9885835039118925,0.985981490675892,0.9838361041176886
6,0.829331809464766,68.69930069930071,60.30077997291112,1.0692698481891836,61.38433515482696,60.45957685301948,60.78744570547849,60.562327775442526,1.0295088670793033,1.0514271257533914,1.0424394030656132,1.0475163688617093
7,0.7956838723348112,69.57642357642358,63.154453318387745,1.0063526823761917,63.51875204334221,63.25253374433702,63.41226472374014,63.51875204334221,0.9806645222540412,0.9884729516648111,0.9844902328437282,0.9838258620528948
8,0.7480228016609136,71.53246753246754,61.02937742282005,1.102303992779482,62.86955303348746,62.11293260473588,62.50245201064873,62.86955303348746,1.0169372466348467,1.0392664779155028,1.0306786016339349,1.0169372466348467
9,0.7132604731512922,72.93506493506493,64.77044509831396,0.975554689410187,65.26084722806034,65.08336836205689,65.16556909999534,65.08336836205689,0.9412662060487837,0.9526411594734305,0.9476296727856001,0.9522860247109618
10,0.6842942744949643,74.01198801198802,64.86852552426323,0.9653040811064697,65.31689318574564,64.63967119704824,65.11886413525757,65.23282424921769,0.9474574934159007,0.9731547513178417,0.9592443293404012,0.9567546271497295
11,0.6642937175169283,74.6993006993007,66.74606510672085,0.9150457247382119,66.5685862407174,66.32572042408108,66.42847134650412,66.32572042408108,0.9176336000008243,0.9217862703260922,0.9196552299850044,0.9217862703260922
12,0.6343219570235863,75.97402597402598,65.93806921675774,0.9590489308216742,65.78394283312316,65.60646396711971,65.68399420858437,65.66718042127879,0.9463827015743369,0.9584459741378114,0.9521951190772511,0.9550857425977787
13,0.6095727963411078,77.01098901098901,67.61477745084302,0.9048990316334224,67.32987716594273,66.87683900798655,67.09074774648545,67.05431787399,0.9031256442623479,0.916183178091333,0.9111063344847589,0.9149930592448938
14,0.596203552064847,77.60839160839161,69.38956611087758,0.8873690424398297,68.3900798654897,68.19391901359114,68.30881322684601,68.19391901359114,0.8935851929265828,0.9038863630876655,0.8989919609966732,0.9038863630876655
