Epoch,train_loss,train_acc,intra_pre_acc,intra_pre_loss,intra_acc_best,intra_acc_worst,intra_acc_mean,intra_acc_final,intra_loss_best,intra_loss_worst,intra_loss_mean,intra_loss_final
0,1.6580286793219738,38.982541241556255,42.177792310926336,1.6242292182786124,41.30891764376138,40.62222637455038,40.925865371140276,40.944550847853506,1.614504670103391,1.6507884058214368,1.641790682574113,1.6503609213091077
1,1.2725816506605883,53.424602617811544,41.32760312047461,1.854192755584206,40.706311019759895,40.47741393002289,40.62502919605737,40.706311019759895,1.8912815533223606,1.9045316161853927,1.8988934597798757,1.8999479125652994
2,1.1159062688167278,60.60855098318266,45.96627271453263,1.9883617726819856,45.13476900079413,44.8871864343439,45.01518194982949,45.09739804736768,1.9747121121202196,2.0146917580139068,2.0009891976203233,1.999212102166244
3,0.9586604211574946,66.68403856561567,49.731396272247395,1.7434798262658573,49.054047741393,48.0683888447704,48.51030036903817,48.58223945438408,1.7159135407280355,1.7716041604677837,1.758106170701129,1.7670311319331329
4,0.8516071466299203,70.30407504660346,48.28794319615079,1.8986231097508044,48.46545522492642,47.37702620638109,47.83108329051245,47.37702620638109,1.8808089673873924,1.8996718781335014,1.8908833842192376,1.8996718781335014
5,0.9318768383600773,67.7864859989176,50.07707759144205,1.6233522723473253,49.52118465922362,48.78777969822955,49.24183678236091,48.78777969822955,1.616772992625123,1.6663362688961483,1.6464431133298647,1.6596573023569017
6,0.8954011218670087,68.93704022930906,51.37104685383286,1.6516103536954947,49.62862615032466,49.198860185920495,49.43336291867146,49.259587985238475,1.6892393016744227,1.6992801576852798,1.6955306467555817,1.6960257486928076
7,0.8416478218176426,71.0557437511275,49.44177138319241,1.8324601444460096,48.81580791329939,48.591582192740695,48.69902368384174,48.64296725370206,1.8357722982764244,1.8509245937069256,1.8439319358340331,1.8362558246368454
8,0.796484073308798,72.45685421636033,51.10477881066941,1.8136191343267758,49.56789835100668,49.14747512495912,49.35394964264025,49.26893072359508,1.8865777520196778,1.9125933508787836,1.895136954564424,1.89263944540705
9,0.7645320086907118,73.66152859347753,52.506189564161254,1.748682271334387,50.89923856682394,50.46480123324147,50.685289858457516,50.46480123324147,1.7664313894652186,1.807952295279219,1.7837731366001424,1.7664313894652186
10,0.7374157720651382,74.53546874060414,50.997337319568366,1.9256009947331179,49.661325734572806,48.98397720371841,49.24744242537488,49.24090250852525,1.9417026225654852,1.9752974332798094,1.9603558995894024,1.955516510066532
11,0.9734929282695819,66.82635450700555,30.069603400756762,1.9133925856578917,33.42364647078058,28.509366095202505,31.31125332835054,33.42364647078058,1.9185410723799752,2.0228419814791,1.968035014186587,1.9185410723799752
12,1.5357659003673456,43.394335424642705,36.40865137571822,1.8661897097315108,20.815621058532255,16.924370533003223,19.24884383612837,20.815621058532255,2.0266862671290125,2.3150645898921147,2.120551607012749,2.0266862671290125
13,1.5147296318641075,46.12439615947403,37.852104451814824,1.8822273384957087,38.88447704022049,23.688513103190544,33.51053393749707,38.88447704022049,1.884592749533199,1.9676721667249997,1.9165197534220557,1.8964342343665304
14,1.2959138948183793,53.51079396259697,42.28056243284907,1.8572284359307516,40.972579062923344,37.65590694632597,39.874807306021395,38.88914840939879,1.882114009133407,1.9525803583008903,1.9029739527475265,1.8985338906447093
