Epoch,train_loss,train_acc,intra_pre_acc,intra_pre_loss,intra_acc_best,intra_acc_worst,intra_acc_mean,intra_acc_final,intra_loss_best,intra_loss_worst,intra_loss_mean,intra_loss_final
0,1.794152598394904,31.07908099369265,34.85223399785237,1.6606717279979162,36.6497035342453,30.72505719221252,33.9259535926047,36.6497035342453,1.6990180292299815,1.8320019812810988,1.7749974612678798,1.6990180292299815
1,1.5942717794069023,37.93519593779175,40.11391754983893,1.5259679385593958,40.32868014379756,37.82156029693263,38.70395443298006,38.93272328306644,1.5590729486374628,1.7061320734875542,1.6417586342209858,1.6039679511671974
2,1.646303381337676,37.20427169433249,38.81133572995938,1.5640849903935479,41.0990242308231,35.95405947990102,39.054110836173486,40.39871142443625,1.6283470938603084,1.7823688281433923,1.6870023775668372,1.6443308669896353
3,1.7293867201999176,34.50372293189425,36.8271161118633,1.6898298178400313,30.82776973714926,25.813530043419394,28.641860030813763,30.82776973714926,1.7690270025105703,1.85298900164309,1.800248328986622,1.7690270025105703
4,1.6499042459005533,38.04677004349113,38.67127316868201,1.570153310185387,40.081236285540875,38.95606704327933,39.4799010224567,40.081236285540875,1.5987255481027423,1.6322534793899173,1.6128930133013497,1.6079445573545637
5,1.5939225717339405,40.60158936175057,34.99229655912974,1.8562313311156773,37.29866006816378,36.24352210654092,36.96531117232364,37.074559970119985,1.8502060912904286,1.87277899540606,1.8586942862896692,1.8502060912904286
6,1.5792217975439027,40.16212400664891,40.464073953032354,1.499246820807457,41.738643260656424,40.33334889584014,41.11956673981045,41.738643260656424,1.5394042191051303,1.5684014012416203,1.5534259583268846,1.5394042191051303
7,1.466530083916908,44.31085912061389,46.13193893272328,1.4139834057007516,49.035902703207434,44.960082170035946,47.102105607171204,49.035902703207434,1.3984269460751897,1.4587842722733815,1.4279090718854042,1.3984269460751897
8,1.5491905361413956,41.44181068834392,42.551006116065174,1.4810805327835537,44.49787571782063,42.256874737382695,43.373640225967605,42.256874737382695,1.5376170511756624,1.5937358495734988,1.5581115892955233,1.5622870808555966
9,1.4122409609168074,47.48047453150261,45.1048134833559,1.4087560269094648,47.72398337924273,46.07124515616976,47.077828096549794,47.72398337924273,1.4345145615793409,1.4775695006052654,1.4632881084368343,1.470339528151921
10,1.3543423497399618,49.78482136757975,44.31579438816004,1.535283585389455,45.84714505812596,44.95074466595079,45.49418740370699,45.50165740697511,1.484650392617498,1.5157548983891804,1.5031154631858779,1.5104610696434975
11,1.198513155239959,55.65498554090671,51.034128577431254,1.3127143734267779,52.728885568887435,51.258228675475046,52.06685652924973,52.48611046267333,1.297258344789346,1.3407396755757786,1.3164661957394508,1.3075634251747812
12,1.1107058804049048,58.920235899537765,52.219991596246324,1.2742663699956167,54.00345487651151,53.53657967225361,53.757878519071845,54.00345487651151,1.2431132394288267,1.3033781280475003,1.2846915614037286,1.2970415247338158
13,1.2362512436717055,54.382129926907574,53.27979830991176,1.2654751303295295,54.38162379196041,53.46654839161492,53.884868574630005,54.255567486810776,1.2699133484136491,1.292343083769083,1.2795414328220345,1.2776448244140262
14,1.1323104374283968,58.46027734134845,56.58527475605771,1.1911513427538531,57.37429385125356,55.37139922498716,56.645968532611235,57.24823754610393,1.2359261752239294,1.2485623106005646,1.242946839048749,1.2385829080428397
