Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.9396822688678583,32.54186453386653,1.9827082802851994,32.08031753443848,1.9795121361937704,32.48725891875687
1,1.9438377390273462,32.471882029492626,1.9472989908286504,32.08031753443848,1.9416928336590151,32.48725891875687
2,1.9420521503058485,32.471882029492626,1.9465135896489734,32.08031753443848,1.9416285964507092,32.48725891875687
3,1.9416615886810107,32.471882029492626,1.9464519896677561,32.08031753443848,1.9406659406951712,32.48725891875687
4,1.8836343444574375,33.61659585103724,1.8434941158408211,33.8314265701611,1.7626061907297448,36.0247826521435
5,1.7772587271163258,36.49337665583604,1.9096319618679227,33.43450852206397,1.7775589635100546,36.054761666833215
6,1.7395454808926811,36.69832541864534,1.9097634078491301,33.59794536539808,1.8187437298931652,36.264614769661236
7,1.800705882687919,36.85828542864284,1.8658136207432974,34.38711183749708,1.7884114769440662,36.83421604876587
8,1.792915104677121,36.95826043489128,1.8627867918638956,34.26570161102031,1.7687717283828348,37.23393624462876
9,1.7496838101182883,37.32566858285429,1.8317044994660787,34.79803875787999,1.73867097383813,37.353852303387626
10,1.7135786416050725,38.14796300924769,1.8475684459720338,34.59257529768853,1.7225546519967574,38.103327670630556
11,1.8953365262704915,33.52411897025744,1.945836514944122,32.08031753443848,1.9391082555432864,32.48725891875687
12,1.9405033112333987,32.471882029492626,1.9464645038048427,32.08031753443848,1.9396376956867267,32.48725891875687
13,1.9407856605304317,32.471882029492626,1.944218614981288,32.08031753443848,1.936453505407406,32.48725891875687
14,1.9339785933875429,32.471882029492626,1.941090585930007,32.08031753443848,1.9304212950452972,32.48725891875687
