Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.8278087034773902,28.305330533053308,2.067248914922987,25.281946127318484,2.066821158686771,25.60487902419516
1,2.019200293781658,25.61256125612561,2.0197602198237465,25.281946127318484,2.0154220967353145,25.60487902419516
2,1.9601455759316588,25.862586258625864,1.7184302764279502,31.391555596980147,1.7658565949790086,31.23375324935013
3,1.6453215127554945,35.07100710071007,1.5577743500471115,40.35324820579737,1.5856935057458998,38.752249550089985
4,1.5181684242650724,42.18671867186718,1.470677178530466,42.860471618976604,1.4511943859390066,45.56088782243551
5,1.4551136326104308,44.88198819881988,1.4428510935533614,44.221269456612916,1.433660107322886,45.700859828034396
6,1.4202517754734514,46.482148214821486,1.5223781789342563,41.019666324913786,1.4084412161308,47.3005398920216
7,1.381316797040141,48.292329232923294,1.410244334666502,46.663249137850684,1.3419594040399865,49.330133973205356
8,1.3292040988660088,50.48254825482549,1.3810798584350519,48.67182402833442,1.3575416229948212,49.82003599280144
9,1.2898879778651764,52.29022902290229,1.3482452599065644,49.47338987790101,1.2582141176054749,52.67946410717857
10,1.2395283227530531,54.39293929392939,1.349469156492324,49.38484481312331,1.224424564385716,54.429114177164564
11,1.209014758705712,55.77057705770577,1.3611293637326785,49.739025072234135,1.1845246304439594,56.38872225554889
12,1.181433419830883,56.85068506850685,1.329747435415075,50.72700158449063,1.1805591289001176,56.64867026594681
13,1.157319727797097,57.843284328432844,1.3376885693342913,51.612452232267685,1.1449831618538386,57.86842631473705
14,1.130543099996,59.02090209020903,1.3346611201053573,51.01127784509274,1.1318106311786025,58.5882823435313
