Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.7739584845856737,34.549860111910476,1.568034215342431,33.99049217002237,1.604940337470815,34.6749226006192
1,1.8269355060955206,36.63069544364508,1.8250956797883624,37.44407158836689,1.7463552287862272,39.63846998901428
2,1.7123861050072569,39.48341326938449,1.5271836725019274,41.03747203579418,1.5264423316038107,42.01538000599221
3,1.4967187216487556,43.88988808952838,1.4936114656073707,43.14876957494407,1.500191352035426,43.173873963847
4,1.469774606128851,45.04396482813749,1.4552429644834428,46.23415361670395,1.4555916182602509,46.22990112853291
5,1.4339310273575707,46.340427657873704,1.449016959184692,46.364653243847876,1.4370400151119957,47.28852491760711
6,1.4134894140993064,47.49950039968026,1.4435269825515293,45.884601043997016,1.4155398184740091,47.53820033955857
7,1.4145167548054705,47.47202238209432,1.4556766911631538,45.28337061894109,1.4185722296750998,47.66803155897333
8,1.4881518961141667,46.13309352517986,1.4772236545880635,45.00372856077554,1.4304740760899797,47.43833017077799
9,1.3870427894135253,48.31135091926459,1.4122126801382928,47.2362043251305,1.3858149851424784,48.616798162388896
10,1.368231596276402,49.093225419664265,1.4197738770218122,46.55108128262491,1.374924439418165,48.70668131429142
11,1.3586225517260762,49.84262589928058,1.4163386942375273,45.57233407904549,1.3664705225183993,48.976330769999
12,1.3696616941366713,48.9783173461231,1.4342004969006492,43.84321401938852,1.3762736350675173,49.54559073204834
13,1.3464383823803057,49.885091926458834,1.3935329545111883,45.92654735272185,1.349847644190245,50.174772795366025
14,1.333163204665382,50.54206634692247,1.3996219635009766,45.828672632363904,1.3472028789640982,50.444422251073604
