Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.772293803029167,35.418645338665335,1.6633866972156934,35.37240252159701,1.5649230223667772,40.561606875187366
1,1.5437617199108624,42.549362659335166,1.652014162568819,38.55708615456456,1.5090267899670178,44.07914459878085
2,1.446991040683783,46.95826043489127,1.5830289544094176,42.57296287648844,1.389391446415382,48.366143699410415
3,1.365845704992739,50.14246438390403,1.6033334217610813,42.74573896801307,1.3233422101298464,51.40401718796842
4,1.3101227805256463,52.651837040739814,1.574371744302057,44.296054167639504,1.2759238722958142,53.59248526031778
5,1.2586319905500443,55.30367408147963,1.5174034727471215,45.8977352323138,1.2054588983330545,57.27990406715299
6,1.2208642247385872,56.58335416145963,1.4851910784131004,48.08311930889563,1.16059077917775,59.578295193364646
7,1.1892943399401898,58.30792301924519,1.495695302883784,47.03712351155732,1.1574423788469048,59.67822524233037
8,1.1587428951415772,59.31017245688578,1.5016020573675632,48.46602848470698,1.1274813013740732,60.08793844308984
9,1.1207263871503714,60.724818795301175,1.5461887160227412,47.569460658417,1.1612434877624995,58.89877086039772
10,1.091663521509201,61.77455636090977,1.4812849064668019,48.79757179547047,1.0909455660023266,61.417008094333966
11,1.0742602517810493,62.26443389152712,1.4904917751749356,48.53607284613589,1.0770121843000002,61.766763265714
12,1.0458694902090981,63.28167958010498,1.5198690385690756,47.38734531870185,1.0677312936963914,61.886679324472865
13,1.0296098368998152,64.09397650587353,1.4775969002928053,49.12911510623395,1.0299821918523764,63.52553212751074
14,1.0045532235703147,64.92626843289177,1.5393196291157178,48.56409059070745,1.0481353779382343,62.95593084840612
