Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.861895326608286,29.072907290729074,1.8037951978899183,27.770528474228726,1.761325863343251,29.144171165766846
1,1.7052999708218315,33.16581658165816,1.5918695969241006,37.27747227141393,1.5465470537354675,41.88162367526495
2,1.5313550161477476,42.016701670167016,1.5851710105226153,39.63556715444123,1.4860666990280151,44.23115376924615
3,1.487316040185313,44.85948594859486,1.6067691903029169,40.34858793923012,1.443652708319169,44.97100579884023
4,1.445269171422282,46.36963696369637,1.6453509022082602,39.62158635473949,1.4836984027790119,43.61127774445111
5,1.3897817294818524,48.57235723572357,1.6019349703121752,42.73930468822817,1.3688301436508759,49.59008198360328
6,1.3515653316967022,50.120012001200124,1.4734535454994155,45.03681610588126,1.2967254240301591,52.759448110377924
7,1.2951130010068608,52.375237523752375,1.537915360714708,44.34243638736136,1.2735157224196423,53.049390121975605
8,1.2606124961718965,53.93789378937895,1.4435300433209963,48.87687575729332,1.2276789832718764,54.95900819836033
9,1.2164436704434527,55.678067806780675,1.518866184744097,48.48075309907727,1.2207663542107692,55.87882423515297
10,1.184244217773596,56.935693569356935,1.4770370090291614,46.55140274023674,1.1803568865679488,56.67866426714657
11,1.1566245493035727,58.075807580758074,1.5377250450352828,48.86289495759157,1.1554289799702318,58.11837632473505
12,1.1215969636417424,59.58095809580958,1.4026313849857874,51.13710504240843,1.140050155452535,58.068386322735456
13,1.1021561055137707,60.13601360136014,1.3511784623066585,52.10644048839594,1.0692038943495932,61.8376324735053
14,1.0622781631283866,61.728672867286726,1.555939533703384,48.45279149967378,1.1227419165116321,59.258148370325934
