Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.7741642017334034,34.991998399679936,1.8796834661847068,29.586074945167763,1.637571550622771,38.116188381161884
1,1.5962534259302548,40.43058611722344,1.9107540551395643,32.54934901301974,1.541538140441798,42.2957704229577
2,1.533033057904472,42.44348869773955,2.2031049465849284,21.49423678193103,1.4793132739731027,45.475452454754524
3,1.4689676464556125,45.65163032606521,1.9912110169728596,30.934714639040553,1.4159730220142799,48.215178482151785
4,1.393034885485713,48.93478695739148,2.2531503502811705,23.276867795977413,1.328760421728786,51.76482351764823
5,1.3309101022470493,50.82016403280656,2.0861353867110752,30.962714079051754,1.345926660525648,49.835016498350164
6,1.2821072199093266,52.833066613322664,2.2683372330807505,29.469410611787765,1.2271830017053629,54.57454254574542
7,1.237974312358771,54.52340468093618,2.28135728516749,31.662700079331746,1.2087923461877847,55.314468553144685
8,1.204860205848377,55.593618723744754,2.2061619918261255,29.679406411871764,1.191097067881234,55.49445055494451
9,1.1634259246789609,57.35897179435887,2.223414232688291,30.533389332213357,1.1378098250944404,57.77422257774223
10,1.130562352677123,58.656731346269254,2.3256317369994663,32.138690559522146,1.1011540603034105,60.00399960004
11,1.1057794038860942,59.50190038007601,2.309807879229387,29.581408371832563,1.0984272821040093,59.864013598640135
12,1.0833612606167413,60.282056411282255,2.0212771243282726,35.48929021419572,1.0988192648827275,59.344065593440654
13,1.0554669674593038,61.62982596519304,2.1126227772661617,34.86863596061412,1.0321891594536696,62.533746625337464
14,1.0239439983718313,62.77255451090218,2.0231079200193998,37.8225768817957,1.0858368390723119,60.14398560143986
