Epoch,train_loss,train_acc,intra_pre_acc,intra_pre_loss,intra_acc_best,intra_acc_worst,intra_acc_mean,intra_acc_final,intra_loss_best,intra_loss_worst,intra_loss_mean,intra_loss_final
0,1.802214877989591,35.23402043305276,36.22227410693439,1.7297064520063854,38.244221340182115,37.366332010273176,37.90520663086621,38.05276675227644,1.7297756203583308,1.7424218278555643,1.7384000657569794,1.7375991465080352
1,1.6453752234158918,39.54255553111942,36.17090824188653,1.738512560725212,38.61779126780294,37.42703712351156,38.21526967079151,38.33294419799206,1.7240355341207414,1.7647000941492261,1.7523922610850557,1.7608078100851603
2,1.4730126558972136,45.794429893836096,43.123978519729164,1.5878003576681727,43.637637170207796,42.68503385477469,43.14359094092926,42.8251225776325,1.6129295425046057,1.6383994594216347,1.6262234400425641,1.6343939371761822
3,1.4336245742905172,47.54183577583622,38.26289983656316,1.6669422632881574,40.247490077048795,38.90730796170908,39.44618258230213,40.247490077048795,1.702615275269463,1.7401716361443202,1.7183550831817445,1.7100820803926104
4,1.3632570511239874,50.83071755603095,47.51809479336914,1.5073700767187845,45.5802007938361,43.824422134018214,44.67522764417465,45.09455988792902,1.5615587784420877,1.5936591511680966,1.582731404687677,1.5804638319781847
5,1.2399702351111586,56.316852270228125,45.692271772122346,1.535292215822708,47.72355825356059,47.247256595844036,47.43217371001634,47.247256595844036,1.5322394807423865,1.560623752574126,1.5497945119937262,1.560623752574126
6,1.1750657904483472,59.07191554871344,49.927620826523466,1.4783196633770352,49.90894233014242,48.78356292318468,49.170207798272244,48.86294653280411,1.4928398834807532,1.5429806739446663,1.521149099440802,1.5429806739446663
7,1.28249542014983,55.59109902633105,35.55918748540743,1.9276072060068448,37.366332010273176,19.061405556852673,29.12537940695774,37.366332010273176,1.8840160884317898,2.035203966356459,1.9281156333429472,1.8840160884317898
8,1.5487508029888963,45.14465081872163,41.200093392481904,1.7534322114217848,42.40485640905907,12.491244454821388,29.849171141723087,12.491244454821388,1.7350208319368816,2.0784081717332206,1.903514384939557,2.0784081717332206
9,1.4615537717824092,48.88937761161205,41.52229745505487,1.6676066060151373,43.75437777258931,34.90077048797572,41.64650945598879,34.90077048797572,1.6548478440159844,1.6938093606205213,1.67459388453336,1.6938093606205213
10,1.6962937506873283,41.51388527900514,32.089656782629,1.873165977143106,31.13705346719589,29.28321270137754,30.53840765818352,30.926920382909177,1.8877040793498356,1.9296519309282303,1.898171587927001,1.8877040793498356
11,1.7329518724890316,36.791490893096345,33.69600747139855,1.789821064188367,32.68736866682232,31.39855241653047,31.86925052533271,31.39855241653047,1.832877373411542,1.8474006730885733,1.840794867560977,1.8403871002651395
12,1.6609634292095214,39.03272887218346,35.90940929255195,1.756276907665389,35.49381274807378,34.31239785197292,34.7569460658417,34.31239785197292,1.7703880561249596,1.8000359535217285,1.78785914792901,1.8000359535217285
13,1.6138363503434163,40.34828158426135,35.98412327807611,1.7397599539586477,35.39108101797805,34.65795003502218,34.959607751575994,34.854074247023114,1.7581614007552464,1.786359776343618,1.7754369836478006,1.786359776343618
14,1.597260564794321,41.377931503288885,35.124912444548215,1.7651399533663477,34.961475601214104,34.03689003035256,34.43660985290684,34.03689003035256,1.7593789739268166,1.796033609481085,1.7810823968478613,1.796033609481085
