Epoch,train_loss,train_acc,intra_pre_acc,intra_pre_loss,intra_acc_best,intra_acc_worst,intra_acc_mean,intra_acc_final,intra_loss_best,intra_loss_worst,intra_loss_mean,intra_loss_final
0,1.9096077967177876,32.41253775528574,37.8319100284661,1.8840215291295732,39.31588034905968,36.58593494796771,38.58136170609921,36.58593494796771,1.9073148767153423,1.942456698843411,1.925875666595641,1.917960531654812
1,1.7996074997860452,36.009041265777206,39.41387838909888,1.8652610207597415,37.3605861216109,29.366745998413364,33.33426664800038,34.06598534695973,1.9264006362784476,1.977208165185792,1.9545811213198163,1.9532655640726997
2,1.6466738638060783,39.99959994399216,35.17196322740212,2.16040366284904,28.998086704932568,15.913015073031874,22.5647487050259,25.666153343599795,2.007850047378313,2.176884691630091,2.1195530669320197,2.007850047378313
3,1.5336102454558662,42.96201468205549,34.593308133837326,2.2301440661152205,29.600074665173363,21.326240141863828,23.853656260208133,21.620234261981427,2.167794403220926,2.2159292396335375,2.190805165540604,2.167794403220926
4,1.475432527644555,45.39635548976857,37.9952400951981,2.2739016466907094,31.154043585794952,24.6861729432078,27.002659946801067,26.123477530449392,2.144317594667276,2.25956697336265,2.1895618652304014,2.144317594667276
5,1.4085187887596657,47.394635248934854,32.18068971953894,2.3729098985592523,28.54542909141817,23.74819170283261,25.405758551495637,23.925521489570208,2.21459193172909,2.27913337236359,2.2301924198156313,2.21459193172909
6,1.330264857053147,50.46106454903686,30.178729758738157,2.3676785737985657,26.48280367725979,23.48219702272621,24.463110737785243,23.48219702272621,2.219179015429247,2.255972232846987,2.2460126323359355,2.2550728044339587
7,1.7946204084264652,36.259076270677895,30.35605954547576,1.9956292371664728,26.32880675719819,20.17359652806944,21.986093611461108,20.17359652806944,1.9746309135641371,2.090714154498918,2.05942976304463,2.089694226071948
8,1.6239088115179936,40.24563438881443,25.171496570068598,2.1351559594983147,20.462924074851838,16.34700639320547,18.285500956647535,16.34700639320547,2.2188605279439972,2.2592923116116297,2.2343379243498758,2.2238732913420316
9,1.5730554545322037,42.051887264216994,28.223435531289375,2.2215105309372856,20.509589808203835,17.73297867375986,18.71949227682113,17.73297867375986,2.258337905719167,2.3118479273148944,2.2837064114354906,2.258337905719167
10,1.5376906727281068,43.468085531974474,30.701385972280555,2.2373906185939196,21.900228662093426,19.506276541135843,20.615987680246395,19.506276541135843,2.2484030290728523,2.3477544795189584,2.2790933267701243,2.2484030290728523
11,1.5196398173451728,44.144180185225935,33.855989546875726,2.181390703434036,24.616174343179804,21.904895235428626,23.219935601287975,21.904895235428626,2.1977525601784387,2.266105598637036,2.23098673330886,2.1977525601784387
12,1.5306690781927474,43.88214350009002,33.94465444024453,2.205014492429438,24.121517569648606,20.649587008259836,22.270754584908303,21.106911195109433,2.229005325053419,2.3053804139296212,2.2624595012693183,2.229005325053419
13,1.4877251511644525,45.24433420678895,33.58066172009893,2.3171583974645253,25.502823276867797,23.155536889262216,24.156983526996125,23.580195062765412,2.2914563978002187,2.367539768772466,2.320341256970451,2.2914563978002187
14,1.466409418589014,46.154461624627444,36.7865976013813,2.244439040621122,29.175416491670166,26.594801437304586,27.890242195156098,26.594801437304586,2.2290226111099836,2.3025648416507813,2.2521907421804612,2.2290226111099836
