Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.7202342721981743,35.819104522386944,1.8786790612198057,33.844647519582246,1.6661948086340217,37.5962403759624
1,1.5192877271304877,43.693907652308695,2.1135123464323224,16.696195449459157,2.153722031207024,17.98820117988201
2,1.4933998866583973,45.378865528361786,1.5709977011595453,40.451324132786276,1.4894398586659492,44.865513448655136
3,1.3773144201729626,49.33626659333517,1.5798194809328943,41.44442372249161,1.3282898573935786,51.104889511048896
4,1.3065151414170433,52.096197595060126,1.6588906429353214,40.78701976874301,1.3935603069353708,47.985201479852016
5,1.3171970050174968,52.53118672033199,2.151032023486637,10.248041775456919,2.1583458577530292,9.639036096390361
6,1.9703451543570327,28.93177670558236,1.9848039824338186,29.475941812756435,1.981398214267779,29.247075292470754
7,1.7721382158632857,35.286617834554136,1.5615997094483602,40.4419992540097,1.5691478418398508,40.655934406559346
8,1.5701169986694385,42.17894552636184,1.6789381404717763,41.719507646400594,1.7262452916253972,39.006099390060996
9,1.409403996345715,48.18629534261644,1.661412773032983,41.4490861618799,1.405499391917941,48.56514348565143
10,1.5262587180914589,44.176395590110246,1.664349607768513,38.763521074226034,1.5461948762966107,41.25587441255875
11,1.6308118417240178,40.8364790880228,1.7018150932022504,36.46027601641179,1.5429376559921457,42.55574442555744
12,1.467569353100591,46.22634434139147,1.5515238429818834,44.75009324878776,1.3878033281881599,49.825017498250176
13,1.3749702673750563,50.06874828129296,1.482512625909987,46.339985080193955,1.3077287191077123,52.794720527947206
14,1.3351998504358358,51.53621159471014,1.5435412352283795,45.276948899664305,1.26235961461369,54.194580541945804
