Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.7647409625708486,33.02632896185804,1.6237182223371096,38.1177240637711,1.6478511774087254,36.63029332265492
1,1.5701719225405124,40.399439383321656,1.5063017422244662,42.881855159193975,1.578003826020639,40.90499549504455
2,1.4835016243754866,45.21723896285915,1.650571854164203,41.479265042779,1.7388075333607347,39.002903193512864
3,1.3935000325163331,48.908799679647615,1.3480394393915223,50.95142362896816,1.3740619405915466,49.43437781559716
4,1.3312051414300838,51.82700971068175,1.3553418133940016,52.11557342559259,1.3454710667646383,51.59675643207528
5,1.29748603711113,53.095905496045646,1.2634637125191235,54.60283323203516,1.2886417757106732,53.69906897587346
6,1.265932879889735,54.89288217038742,1.374969503886643,51.493758473981956,1.4337467739853678,48.64350785864451
7,1.2429510556851713,55.8138952848133,1.7236557248092832,46.650147271962226,1.7324064615406567,44.40884973470818
8,1.2249901302325459,56.30443487836621,1.3519731357338882,51.8537566038618,1.3697435720057427,51.066172790069075
9,1.1996802104928623,57.12533787165882,1.3164280585589863,54.74776754406471,1.2814762984650045,54.519971969166086
10,1.1886328906296921,57.468215036540194,1.4500452462761175,49.829351535836174,1.3324556169630606,52.918210031034135
11,1.2105595777971676,56.875062568825705,1.2344953451483023,55.62204871663004,1.1952804183658166,57.43317649414356
12,1.1652567954109119,58.476824506957655,1.3137185697754223,53.82205806723082,1.2340505885172495,55.53108419261187
13,1.1454039638796554,59.30273300630694,1.237621424453599,56.59918649773248,1.1840978476065624,58.54439883872259
14,1.1263103664111787,60.03103413755131,1.3002556775297438,53.66777315442517,1.2253987442089032,56.55220742817099
