Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.7634466642769762,32.51161396673161,1.6398412996814364,34.95399560973331,1.6173647627045837,35.94686376348382
1,1.5184087684741034,41.86023277886009,1.4798028000763483,43.776563448694596,1.4494524756564369,45.015980823012384
2,1.3797640053989788,50.06743593586093,1.3589192625312578,50.91775255709682,1.2999898919576331,52.74670395525369
3,1.192859098934137,56.23157999900095,1.141517385840416,56.57839428331231,1.0776429508305803,58.49980023971234
4,1.032669285615793,61.3567111244318,1.0368991969596772,61.93545373873243,0.9592603558226477,64.25289652417099
5,1.0027394586096938,62.12348269144313,1.0292370793010508,62.19233104479006,0.9233599561679212,64.6723931282461
6,0.9013209396276992,66.3569608871572,0.975220416628179,63.94843771892952,0.8661084793790986,66.69996004794247
7,0.8500890112913455,68.11029521954144,0.9750131868890354,63.81766381766382,0.8338001257256616,68.31801837794646
8,0.8139917142094134,69.15430341175883,0.9807267135807446,63.30390920554855,0.8346437932569769,67.89852177387135
9,0.7776944138371525,70.59293671012537,0.973472690830628,64.34542991920041,0.8266405101063885,68.46783859368757
10,0.7480753048921165,71.63194964783456,0.9592603523106802,64.34075942272663,0.7736915387684786,70.37554934079105
11,0.7667918169079497,71.09995504270942,0.90625348243685,65.96142169912662,0.7487885363494293,70.95485417499002
12,0.7126548650165716,72.95069683800389,0.899631374826034,66.265003969922,0.7350790093216715,71.82381142628846
13,0.6784193701447009,74.172036565263,0.8929272918474107,67.33454766241651,0.695120784300792,73.94127047542949
14,0.6605617182132916,74.93131525051201,0.921056125401741,67.7502218485825,0.7012517588048042,73.67159408709549
