Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.8286007936008442,34.51637090727318,1.8626146529402052,34.37777258930656,1.6758218415175812,38.18327170980314
1,1.7005076949207927,37.66558360409897,1.8222343080810137,34.69530702778426,1.7034693337694,37.503747376836216
2,1.6737057595207288,39.03024243939015,1.79600728338673,35.717954704646274,1.6363067898569228,39.5722993904267
3,1.7015437104831488,38.50287428142964,1.861225052248864,34.62526266635536,1.776220375978494,36.264614769661236
4,1.7237988558059303,38.9727568107973,1.9187745185835021,34.94279710483306,1.7264026071451888,38.97271909663236
5,1.6764645473644757,39.39515121219695,1.8199471547490074,35.48914312397852,1.6153548669211473,40.501648845807935
6,1.5720333306553265,41.70707323169208,1.6696342971353304,39.63576932056969,1.5091941145401966,44.119116618367144
7,1.6038098449524218,40.21994501374656,1.6312716532321203,39.40228811580668,1.5668306109271473,41.55091435994804
8,1.5322414728018423,42.834291427143214,1.6712877902956236,39.02404856409059,1.4933804831927335,44.62875986809234
9,1.4835890238277447,45.18870282429393,1.6477902407447498,39.40695773990194,1.463290048550956,46.54741680823424
10,1.5109466626621282,44.93376655836041,1.7538308501243591,39.1641372869484,1.5281073217150531,44.23903267712601
11,1.4363657098989517,47.77555611097225,1.722633994406178,39.40695773990194,1.4544836297819885,46.657339862096535
12,1.4261112792042498,48.29292676830793,1.6600488938745999,42.358160168106465,1.4043057704273658,49.01568901768762
13,1.3881486170588972,50.06998250437391,1.6445640325546265,43.56292318468363,1.3714421625378765,50.464674727690614
14,1.3496947033336748,51.569607598100475,1.6542643457651138,42.04529535372402,1.340222889863992,51.62386329569301
