Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.9182593125504808,29.431471573578676,1.649809526545661,38.9686684073107,1.6151786439026459,39.02439024390244
1,1.5130270757614233,43.5646782339117,1.4758649943839937,45.42148452070123,1.4130263871784452,48.72051179528189
2,1.3408393703710537,51.532576628831436,1.5176835269445466,44.36777321894815,1.307755106612097,52.02918832467013
3,1.217562765549547,56.400320016000805,1.4082675711030053,49.25867213726222,1.1948214173316956,57.63694522191123
4,1.1352558861525295,60.233011650582526,1.3658515023333686,52.26594554270795,1.0636327568488786,62.564974010395844
5,1.0238557933999326,64.65573278663933,1.3681533845762412,52.32655725475569,0.985149955447716,66.23350659736106
6,0.9623344805293952,66.86584329216461,1.3575846159032412,52.974636329727716,0.9458158944226518,66.98320671731308
7,0.9664749678331442,66.55332766638332,1.424792062845968,52.545691906005224,0.9297136113613467,67.51299480207916
8,0.8881476115875732,69.77348867443372,1.4730350953482447,52.974636329727716,0.8738644417328171,69.98200719712115
9,0.8335052736270161,71.65858292914645,1.5124041762735163,52.41048116374487,0.8190675038325635,71.74130347860856
10,0.8392568998062573,71.1685584279214,1.4226944267394996,54.05165982842223,0.827810651139368,71.84126349460216
11,0.790975813477184,73.1461573078654,1.5641365643768084,52.592316299888104,0.7963307877130146,72.6609356257497
12,0.75003031629343,74.15120756037801,1.5416736047537554,52.760164117866466,0.7563287547872036,73.640543782487
13,0.7177374059209427,75.36126806340317,1.6429582137969279,52.53636702722864,0.7568271793896639,73.23070771691323
14,0.7042111737278703,75.70878543927196,1.617421441046255,53.2124207385304,0.7310790355446972,74.5701719312275
