Epoch,train_loss,train_acc,intra_pre_acc,intra_pre_loss,intra_acc_best,intra_acc_worst,intra_acc_mean,intra_acc_final,intra_loss_best,intra_loss_worst,intra_loss_mean,intra_loss_final
0,1.8549402004007793,33.948457524441686,36.4090590707448,1.6578375406208492,37.006770954938126,36.133551249124444,36.508989026383375,37.006770954938126,1.6981974974984215,1.7265260056370781,1.7079427202542625,1.7004902973061515
1,1.5493786606337407,42.31761201191595,41.49894933457857,1.6042043609278542,41.746439411627364,40.65841699743171,41.25612888162503,40.65841699743171,1.5918275540073712,1.6641840491266477,1.6355281932013377,1.6629576253749074
2,1.46548457035933,46.53417837935102,40.45762316133551,1.6328301397817475,40.91991594676629,28.932990894233015,32.83025916413729,29.619425636236283,1.6537018939852715,1.6817390645543735,1.6695366559284075,1.6748697885445185
3,1.4256022400258448,47.88971749605134,41.64370768153164,1.5893604897317433,41.69040392248424,31.860845201961244,35.34812047630166,33.2897501751109,1.634563872147174,1.6878978688092459,1.6744017707450047,1.6878978688092459
4,1.3499127260559356,50.75274406701722,44.16997431706748,1.5668868878412814,41.76978753210366,33.57926686901705,37.92575297688536,36.19425636236283,1.6226734455142702,1.666073434409641,1.645540756129083,1.6548008556876863
5,1.2876063050211544,53.4398304576444,46.24795703945832,1.5448260289572535,45.127247256595844,37.576465094559886,41.2215736633201,37.576465094559886,1.5873600187755765,1.665937056498868,1.631402125741754,1.665937056498868
6,1.2318152262426703,56.034948117640006,46.07518094793369,1.5559006042423702,46.74760681765118,42.47023114639271,44.42400186784963,43.049264534204994,1.580730983898753,1.620918444579556,1.6058893220055672,1.6165500733824003
7,1.2059368584162133,57.436471599656116,47.34998832593976,1.5660445131361485,46.24328741536306,43.79640438944665,44.997431706747605,43.79640438944665,1.5956220367834681,1.6313627092611223,1.6175233220060665,1.6313627092611223
8,1.1637623332955342,59.00793730131755,48.255895400420265,1.5168876319768883,48.36796637870651,46.73826756946066,47.11370534671959,46.8269904272706,1.5293185749933833,1.5760473786365419,1.56329932198638,1.5760473786365419
9,1.126758011100847,60.46544174980507,48.93766051832827,1.5219004246450605,47.34064907774924,44.38477702544945,45.5998132150362,45.290684099929955,1.5731282549954595,1.6126220460448946,1.6021152501304943,1.6087361772855122
10,1.0918190761295425,61.964931923146125,47.96637870651413,1.5651290260610127,46.83632967546112,45.09922951202428,46.28251225776325,46.50011674060238,1.581773398355359,1.617427909303279,1.6065441596011318,1.6125830367562317
11,1.161945041335757,59.139892436571564,13.499883259397619,2.6892278602435473,14.564557553116973,11.151062339481673,13.229978986691572,14.195657249591408,2.2308347643840882,2.3819920342592966,2.281603494712285,2.2308347643840882
12,1.412152658033249,49.04932323010176,44.23067943030586,1.5507923265298207,44.37543777725893,42.138687835629234,42.789633434508524,42.138687835629234,1.5792570905316443,1.6119972541928291,1.6039870783686638,1.610313664944399
13,1.260982395133094,54.97730771537677,44.73966845668924,1.5819513026092733,42.79243520896568,40.00466962409526,40.81344851739434,40.00466962409526,1.6157209073149024,1.6276558880649863,1.622565152105831,1.6276558880649863
14,1.2059220112193272,57.16056540776137,46.49544711650712,1.5370607047918297,46.01914545879057,45.23931823488209,45.50455288349288,45.23931823488209,1.5585968609721887,1.584429562446617,1.5754123669649875,1.5819976750229086
