Epoch,train_loss,train_acc,intra_pre_acc,intra_pre_loss,intra_acc_best,intra_acc_worst,intra_acc_mean,intra_acc_final,intra_loss_best,intra_loss_worst,intra_loss_mean,intra_loss_final
0,1.7513707873156614,32.42746015557822,31.658361663484374,1.7133780455305463,30.470823825268944,29.232058864620686,29.67168071531691,29.744330088948914,1.7186569316046578,1.7847305273725873,1.7403870916082744,1.730370202234813
1,1.6156711657638745,35.39904413382126,31.975038420341825,1.6701671984933673,30.18674614632329,29.28328598705351,29.647464257439577,30.18674614632329,1.6730363688298635,1.688476292150361,1.680382214344683,1.6749909268248648
2,1.5566980890605762,38.46261523386726,36.98132538536767,1.5819124724893343,37.19089088622922,35.044008755180926,35.95864574116332,36.50165323895124,1.5693633567009653,1.587036068595591,1.576457131050882,1.5722426034155346
3,1.4044565569104441,45.26566280720699,41.782703860662224,1.4555872295583998,43.24966236669306,42.7839612536674,42.95720206771294,43.24966236669306,1.448984135119688,1.4592512519586653,1.456124806120282,1.448984135119688
4,1.3128101847055929,49.587057811906334,44.77250500628696,1.4412718571367718,45.53159782051879,44.78181902854748,45.18511619242769,45.53159782051879,1.429171489462966,1.436247685835475,1.4328629409273466,1.431533970648334
5,1.2544364319433032,52.49865018897354,47.71573604060914,1.38353887626103,46.87281702603269,46.26740557909933,46.566385693661815,46.26740557909933,1.3906593528531848,1.4025523517103422,1.3953401244112424,1.3944296269189744
6,1.183053239532139,55.67620533125363,47.47822847296605,1.3685895261310397,47.10566758254552,46.61202440273832,46.87095422158059,46.68653658082243,1.3683028010030587,1.3846325358109814,1.3780942768568083,1.3846325358109814
7,1.1266912834723588,58.451816745655606,50.67293810832208,1.3036683049230349,49.718250826619474,48.92655893447586,49.24044148465515,49.15475247985842,1.3140275194531394,1.327114828108322,1.323113314736457,1.3253169854482014
8,1.0855997303867584,60.397544343791864,50.19792297303591,1.333625168495235,50.35626135146463,48.870674800912774,49.484468867880594,48.870674800912774,1.317971375016939,1.3464353856231486,1.3352378179629643,1.3464353856231486
9,1.0463202101800142,61.70336152938588,52.25632189260932,1.2775020359882288,51.08275508778466,49.81139104922461,50.255669911051086,49.81139104922461,1.297800579950923,1.3290845925609271,1.3144245703660307,1.3290845925609271
10,1.0043652662840645,63.76907232987382,49.47142923671588,1.3658058541339069,48.32580449867275,47.18017976062963,47.55646625995437,47.324547105667584,1.3933946167429287,1.4328476073486465,1.4151785156556538,1.4328476073486465
11,0.9780294254917623,64.71294018837362,51.01289992083081,1.3310002562190806,49.50868532575793,48.7495925115261,49.04950402831462,48.80081963395892,1.350231860719976,1.386037556188447,1.368354181874366,1.386037556188447
12,0.9451830534983778,66.12474253604496,51.50654310063801,1.3337136437850339,50.817305453360035,49.345689936198944,50.096400130396304,49.345689936198944,1.3414216247342883,1.3772538701693218,1.3559198331620013,1.3772538701693218
13,0.9166491144453474,67.06061151438799,51.310948633167236,1.351854291345392,50.17929492851488,49.667023704186654,49.911051087412105,49.667023704186654,1.367621447890997,1.4003301253985792,1.3859687568176358,1.4003301253985792
14,0.8933059248473029,67.95248665186874,51.67419550132725,1.3442751101794697,50.37954640711591,49.26186373585433,49.68565174870768,49.37828901411074,1.3598046024285613,1.4060656667820044,1.3905842876505283,1.4060656667820044
