Epoch,train_loss,train_acc,intra_pre_acc,intra_pre_loss,intra_acc_best,intra_acc_worst,intra_acc_mean,intra_acc_final,intra_loss_best,intra_loss_worst,intra_loss_mean,intra_loss_final
0,1.805743776318972,33.88664453421863,38.66560984707199,1.7905572007099788,39.691346512495336,33.937896307348005,36.33718761656098,39.691346512495336,1.825498912306059,1.9007382889588673,1.867988941782997,1.825498912306059
1,1.6983041702329045,37.23851045958161,40.61917195076464,1.5704724086182458,44.759418127564345,41.794106676613204,43.15274151436031,44.759418127564345,1.5767389865858215,1.6306487641164236,1.5984117578182901,1.592856289375396
2,1.4758471869446737,45.956161753529855,47.31909735173443,1.4346615583414124,49.967362924281986,48.99757553151809,49.5029839612085,49.967362924281986,1.4331504440023786,1.465316618482272,1.454265936002845,1.4522752438982327
3,1.3181475172262362,52.441902323907044,50.391644908616186,1.361655375077611,51.61320402834763,51.20290936217829,51.406191719507646,51.36609474076837,1.3615656150948434,1.3818199372007733,1.3720623225683257,1.3818199372007733
4,1.1943514334881091,56.989720411183555,52.359194330473706,1.3366622889325732,52.14005967922417,51.123647892577395,51.84819097351734,51.77172696754942,1.367124735244683,1.3962824291416578,1.3744122938031242,1.3701792919919604
5,1.0670229344416762,62.429502819887205,53.05856023871689,1.3146429523116065,53.65069004102946,52.923349496456545,53.21055576277509,53.17978366281238,1.3137523262273698,1.325314500147388,1.321761730384259,1.3244601683247657
6,0.9724323534599656,66.38534458621656,53.846512495337564,1.3171660885924386,54.247482282730324,53.753263707571804,54.031145095113764,54.247482282730324,1.3054179733707791,1.3188406931502479,1.3104506186786151,1.3054179733707791
7,0.8978027692231376,69.20523179072838,55.05874673629243,1.2915605400644599,54.66710182767624,54.24281984334203,54.432114882506525,54.4899291309213,1.3012313152707757,1.3195861606370836,1.3116377013070242,1.3127173279367743
8,0.8289488602782149,71.54513819447223,55.11469600895188,1.3431797935849143,55.61357702349869,55.170645281611336,55.32916822081313,55.389779932860876,1.3231369994935536,1.3450791112014227,1.3332103066146375,1.3333060964941978
9,0.7740275272932808,73.2950681972721,54.61581499440507,1.4146091139742307,55.28254382693025,54.55520328235733,54.836814621409914,54.59716523685192,1.3722393723825614,1.4210791887626761,1.4009447957433405,1.405988022685051
10,0.7320238645271877,74.79700811967521,54.2568071615069,1.512996988282317,54.820962327489745,54.00969787392764,54.39295039164491,54.200857888847445,1.476359034223216,1.5163955177579607,1.4986966355925513,1.5089654560600008
11,0.6905904595961656,76.23895044198233,55.856023871689665,1.4984346126161872,55.87467362924282,54.816299888101454,55.4242819843342,55.389779932860876,1.4078338174592882,1.5106214994475955,1.4680464914157276,1.4927669724538213
12,0.6630908581606872,77.13291468341266,53.706639313688925,1.6327888594851607,52.56434166355837,52.00951137635211,52.29205520328236,52.00951137635211,1.6306673148203463,1.642570657034715,1.63984671965951,1.6424714067862147
13,0.6349162577515672,78.1328746850126,54.48060425214472,1.574451691515389,54.47594181275643,54.05165982842223,54.273591943304744,54.05165982842223,1.5611377691938764,1.579347315643515,1.5705983108353048,1.579347315643515
14,0.6105910262945667,79.10283588656453,53.80455054084297,1.727048434317112,53.473517344274526,52.876725102573666,53.165796344647525,52.876725102573666,1.6967540237875212,1.7058416418731213,1.7027123500548658,1.7052725184531439
