Epoch,train_loss,train_acc,intra_pre_acc,intra_pre_loss,intra_acc_best,intra_acc_worst,intra_acc_mean,intra_acc_final,intra_loss_best,intra_loss_worst,intra_loss_mean,intra_loss_final
0,1.7769263098611856,34.904886684135775,25.334826636800596,2.0165474375798587,26.916794997433385,15.885015633020673,19.306547202389286,15.885015633020673,1.9858815591959726,2.066665157675743,2.0310648713083497,2.066665157675743
1,1.6214133787642964,40.60568479587142,23.570861916095012,2.123627100672041,22.100891315507024,17.45298427364786,18.990153530262727,17.560315460357458,2.1491873207546415,2.2007929842386926,2.176494366072473,2.1491873207546415
2,1.5480952461052429,42.53395475366551,36.69793270801251,1.920046954637482,27.42078491763498,20.808250501656634,25.204162583415,25.143497130057398,2.0542619348991487,2.128909008133979,2.0820987624781475,2.128909008133979
3,1.87889836054019,33.36867161402596,24.368845956414205,2.2079597250336693,22.142890475523824,20.383592328153437,21.188109571141915,20.383592328153437,2.253815843945458,2.3668794553904307,2.314284625081789,2.341025782482965
4,1.8452637747425558,34.43482087492249,23.066871995893415,2.173015079327992,21.368239301880628,18.834289980867048,20.407858509496474,21.368239301880628,2.245123355161576,2.2991346418857574,2.2710110996450696,2.249203439269747
5,1.7938324740475706,34.68685615986238,28.49409678473097,2.0291316353139424,21.28424098184703,17.65364692706146,19.673339866536004,17.65364692706146,2.1588804374138513,2.2111748286655972,2.195583337616353,2.2111748286655972
6,1.7718611351974176,35.941031744444224,26.884128984086985,2.2713999251524606,23.76219142283821,19.314947034392645,21.80783051005647,21.956227542115823,2.313685342669487,2.451321199181534,2.3707556615273155,2.3299555508863357
7,1.6757676796535093,38.12533754725661,26.982127024126186,2.382592942033495,23.314200382659013,21.14424378179103,21.960894115451026,21.28890755518223,2.394017829781487,2.4259491690567563,2.406309482313338,2.4072625906694505
8,1.6405380174631963,39.4675254535635,26.380139063885387,2.375824059404078,23.52419618274301,22.40421858229502,22.989406878529095,22.71687899575342,2.407351629365058,2.461282539935339,2.4296219865481055,2.4207231239193963
9,1.6292538231291125,40.121617026383696,29.254748238368567,2.227513145123209,24.266181343039804,20.602921274907835,22.17648980353726,21.12557748845023,2.2975243408055532,2.3405242760976157,2.3158069785152167,2.3057671913078854
10,1.6251474420737733,40.219630748304766,29.684072985206964,2.279008111428647,24.924168183303,21.648233701992627,22.646880395725418,22.22222222222222,2.3500487194174813,2.380538734651747,2.367911687351408,2.372229278797195
11,1.6062886977134763,40.79371111955673,31.770031266041347,2.2946884894654866,25.498156703532597,21.540902515283026,23.532596014746368,22.50221662233422,2.34673310035751,2.4106371196962537,2.3784603641146704,2.3931543947685334
12,1.59217604316409,41.42579961194567,30.426058145503756,2.382680049254781,24.9148350366326,22.035559288814223,22.945541089178214,22.41355172896542,2.439219127808298,2.4532866974671683,2.4477248732532773,2.4408795010475886
13,1.6003675607159316,41.033744724261396,28.79742405151897,2.3888196604592458,25.148163703392598,22.44621774231182,23.478463764058052,22.44621774231182,2.3883995626653944,2.4518824758983793,2.4248481193468683,2.4121458601383936
14,1.6007761351592706,41.44380213229852,30.594054785570954,2.386902486994153,26.585468290634186,21.582901675299826,22.786877595781416,21.610901115311027,2.421006569550151,2.478386580234482,2.44686996227219,2.4461973004397892
