Adaption Step,loss,intra_session_acc,statistical_loss,der_loss
0,1.5477682451407115,51.120011176826715,0,0
1,1.5994214906933761,50.374889395985655,"tensor(0.0698, device='cuda:0')","tensor(0.8174, device='cuda:0')"
2,1.5067956183283102,51.57639826759186,"tensor(0.0939, device='cuda:0')","tensor(1.5624, device='cuda:0')"
3,1.600689167245513,50.41214548502771,"tensor(0.0647, device='cuda:0')","tensor(0.9029, device='cuda:0')"
4,1.633985846525147,49.80673403809435,"tensor(0.0894, device='cuda:0')","tensor(1.1003, device='cuda:0')"
5,1.609074988712867,49.788105993573325,"tensor(0.0523, device='cuda:0')","tensor(1.1145, device='cuda:0')"
6,1.5715917826053643,50.020956550086154,"tensor(0.0875, device='cuda:0')","tensor(0.9799, device='cuda:0')"
7,1.544977621131,50.78470637544824,"tensor(0.0698, device='cuda:0')","tensor(0.9030, device='cuda:0')"
8,1.5216189521764005,51.04549899874261,"tensor(0.0677, device='cuda:0')","tensor(0.9154, device='cuda:0')"
9,1.4943614864633197,51.59968332324314,"tensor(0.0635, device='cuda:0')","tensor(0.9429, device='cuda:0')"
10,1.4735182090884162,51.93033111349136,"tensor(0.0648, device='cuda:0')","tensor(0.9339, device='cuda:0')"
11,1.4713287129998207,51.818562846365204,"tensor(0.1144, device='cuda:0')","tensor(0.8985, device='cuda:0')"
12,1.4862433292326473,51.55777022307083,"tensor(0.0926, device='cuda:0')","tensor(0.8638, device='cuda:0')"
13,1.5068797735231263,51.11535416569646,"tensor(0.0906, device='cuda:0')","tensor(0.8483, device='cuda:0')"
14,1.5236291709755148,50.53788478554464,"tensor(0.0820, device='cuda:0')","tensor(0.8488, device='cuda:0')"
15,1.5282213063467116,50.30037721790155,"tensor(0.0880, device='cuda:0')","tensor(0.8431, device='cuda:0')"
16,1.5251867164458548,50.048898616867696,"tensor(0.0713, device='cuda:0')","tensor(0.8257, device='cuda:0')"
17,1.5187472926364058,50.272435151120014,"tensor(0.0614, device='cuda:0')","tensor(0.8114, device='cuda:0')"
18,1.5165201056571234,50.40748847389745,"tensor(0.0781, device='cuda:0')","tensor(0.7966, device='cuda:0')"
19,1.5115074396488213,50.73347925301542,"tensor(0.0788, device='cuda:0')","tensor(0.7971, device='cuda:0')"
20,1.5038678733011086,50.90113165370465,"tensor(0.0679, device='cuda:0')","tensor(0.7969, device='cuda:0')"
21,1.4960516368349392,51.11535416569646,"tensor(0.0589, device='cuda:0')","tensor(0.7880, device='cuda:0')"
22,1.4903660586902074,51.48791505611698,"tensor(0.0562, device='cuda:0')","tensor(0.7773, device='cuda:0')"
23,1.4883511758276395,51.4972290783775,"tensor(0.0898, device='cuda:0')","tensor(0.7635, device='cuda:0')"
