Adaption Step,loss,intra_session_acc,statistical_loss
89,47.78093419643273,1.5582993449199767,"tensor(-0.0507, device='cuda:0', grad_fn=<AddBackward0>)"
90,48.06966888650864,1.555694416874931,"tensor(-0.0437, device='cuda:0', grad_fn=<AddBackward0>)"
91,48.595911144227635,1.5426927056340944,"tensor(0.0142, device='cuda:0', grad_fn=<AddBackward0>)"
92,48.27457737623993,1.5531708770209836,"tensor(-0.0259, device='cuda:0', grad_fn=<AddBackward0>)"
93,47.585339728961955,1.5756453318255288,"tensor(0.0763, device='cuda:0', grad_fn=<AddBackward0>)"
94,47.585339728961955,1.5689938384152593,"tensor(0.1064, device='cuda:0', grad_fn=<AddBackward0>)"
95,48.2885484096307,1.5417585752549625,"tensor(-0.1277, device='cuda:0', grad_fn=<AddBackward0>)"
96,48.34908955432403,1.5342719679077466,"tensor(0.0288, device='cuda:0', grad_fn=<AddBackward0>)"
97,48.71233642248405,1.5297009873070888,"tensor(-0.0617, device='cuda:0', grad_fn=<AddBackward0>)"
98,49.19666558003074,1.5236651006908644,"tensor(-0.0223, device='cuda:0', grad_fn=<AddBackward0>)"
99,49.536627392539465,1.5404815015693505,"tensor(0.1697, device='cuda:0', grad_fn=<AddBackward0>)"
