Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.875480082936776,31.44403518003458,1.8308890525783812,34.70360162563647,1.59148536889981,40.100200400801604
1,1.4640515484871008,46.23017364504247,1.6778084692500888,40.869808941000606,1.372021626203488,49.809619238476955
2,1.2353785399060984,55.64659600591345,1.6888746534075056,42.66828607464848,1.1623094425751612,58.987975951903806
3,1.0895156094279044,61.70788543937458,2.1020877783497176,42.71967113560985,1.072166845584527,62.82565130260521
4,0.969836926422058,66.33591420481596,1.610156308682192,47.70869341804083,1.0047853283393078,65.28056112224449
5,0.8936701164795802,69.01200230524444,1.8091307218585695,47.55920960433503,0.8732839845694028,69.6993987975952
6,0.8454558369822991,70.7384299280864,1.7453499005309172,50.00700705376746,0.8545258817000266,70.46092184368737
7,0.8124500912351486,71.52521987521612,1.7072682598871844,49.184846078385576,0.8542617551791363,70.70140280561122
8,0.8127294268745643,71.68307900473577,1.7896793071357977,48.95127761947027,0.851732034713794,70.46092184368737
9,0.9257611859685335,67.9971936154752,1.7370128670618648,48.6009249310973,0.8978835948002644,70.28056112224449
10,0.8070127127262262,72.04640557267784,1.7373062224969977,51.16083524080908,0.8884179064860711,69.55911823647294
11,1.1912058962461276,59.20469067127716,1.7965848289784931,41.73868360816555,1.1834093951261961,58.90781563126252
12,1.0987712309146538,61.850710366082836,1.8728109094358625,44.35932171719531,1.1008879993206415,61.9939879759519
13,1.0239880109826724,64.89263073492195,1.778319075703621,45.144111739150745,1.0204950410586138,64.9498997995992
14,0.9802273752597662,66.56894434839259,1.7427584575045676,47.14345774746578,0.9964798834079351,66.15230460921843
