Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.7991924472288652,32.2554935671183,1.5985922529583885,37.788879032634576,1.6091839265132295,39.055207740466706
1,1.4917491002516312,43.1401571217124,1.3924279067487944,46.967645548344926,1.3896233258040056,47.70631758679568
2,1.3406873005086726,49.77798018900148,1.3468839292015349,49.180634016527385,1.3287218549977178,50.30165054069437
3,1.2044114633039995,55.57326653762951,1.4820421728349866,47.72398337924273,1.3163177673367485,52.11155378486056
4,1.20601614930413,56.21940111579187,1.302069427889018,51.41229749288015,1.216009541698124,56.14114968696642
5,1.0955213928222656,60.69964704542868,1.1433509137658846,58.611513142537,1.0514541890310205,62.77746158224246
6,1.0054320480606773,63.86769896390755,1.0794414594946873,60.75447033008077,1.0077483550361965,63.55150825270347
7,0.9434605141119523,65.84310600022772,1.0485836219574725,62.14575843876932,0.9661525099173837,64.81502561183837
8,0.9001272734728727,67.29192758738472,1.1298292908994925,60.838507866847195,0.9423259315283402,66.54524758110415
9,0.8725239454616199,68.54434703404304,1.04205427842126,62.79938372473038,0.8802094113999519,68.229937393284
10,0.8408109140396118,69.57474666970283,1.0153051363747745,63.24291516877538,0.8708756937496904,69.1747296528173
11,0.8209430883147499,70.56245018786291,1.0272199531041442,63.22890891264765,0.912659277950508,67.18269778030734
12,0.8009910815412348,71.30820904019129,1.0937832065281414,62.710677435921376,0.9328962840895721,67.7746158224246
13,0.7584293686259876,72.48946829101673,1.1833435490816122,61.96367710910874,0.8440087040265402,70.01707455890723
14,0.734101522619074,73.96960036434021,0.9836136403360537,66.26826649236659,0.773999179618946,72.19123505976096
