Epoch,train_loss,train_acc,intra_session_loss,intra_session_acc,inter_session_loss,inter_session_acc
0,1.6373407836920155,35.51126429891603,1.5289353231589,39.33492130213442,1.489819807342336,39.852177387135434
1,1.7129221347193369,36.073230431090465,1.8448793313332967,32.84293120358694,1.8466335097445716,33.01038753495805
2,1.7736034903663416,34.75698086817523,1.73974166455723,37.33594881135865,1.7327686563322815,37.365161805833
3,1.6698846116233557,37.92896748089315,1.7100084427566755,35.88342440801457,1.6852693271033372,36.83579704354774
4,1.6074482990910832,39.28268145262001,1.6393868582589286,38.95194059128485,1.62110533744474,39.77227327207351
5,1.5670175826587616,40.20680353664019,1.6145618820474261,39.70856102003643,1.5840772330006467,40.17179384738314
6,1.5321543391901082,41.21584494730007,1.564612010405177,40.044836766148244,1.5335886372795589,40.61126648022373
7,1.4921379085546864,42.49962535591189,1.5117449891709147,41.32455279996264,1.486790587630453,42.24930083899321
8,1.6578339235470319,38.6682651481093,1.571803273544425,39.451683713978795,1.5465652052360246,40.8010387534958
9,1.4568555416009676,43.44622608521904,1.473214620635623,45.13567792256317,1.416079832028739,45.28565721134638
10,1.3680348609583066,45.71906688645787,1.4737586364859627,42.384755499509595,1.38818392270728,44.16699960047942
11,1.3519156131500634,46.33098556371447,1.410112259998208,44.43977394797067,1.3501894790914994,45.7550938873352
12,1.343194629056766,46.877965932364255,1.4199619417389233,44.15954415954416,1.3465728201443636,45.775069916100676
13,1.3316391832150591,47.41995104650582,1.4182888233945483,45.476624165148756,1.3410656150383284,46.86376348381942
14,1.3249237842072312,47.946950397122734,1.3937495953979946,45.49063565457008,1.3172376744354828,47.54294846184578
