Adaption Step,loss,intra_session_acc,statistical_loss
29,60.02147625939586,1.1331235482579185,"tensor(-0.2939, device='cuda:0', grad_fn=<AddBackward0>)"
30,60.212895093141604,1.1228092328778334,"tensor(-0.0833, device='cuda:0', grad_fn=<AddBackward0>)"
31,59.98879499509781,1.1257040909535827,"tensor(0.0196, device='cuda:0', grad_fn=<AddBackward0>)"
32,59.8347261776927,1.131941830295892,"tensor(0.0556, device='cuda:0', grad_fn=<AddBackward0>)"
33,60.02147625939586,1.1243842974127758,"tensor(-0.2053, device='cuda:0', grad_fn=<AddBackward0>)"
34,59.713338624585646,1.1348406566927831,"tensor(-0.0921, device='cuda:0', grad_fn=<AddBackward0>)"
35,59.213782156029694,1.1504808980971575,"tensor(-0.1219, device='cuda:0', grad_fn=<AddBackward0>)"
36,59.8347261776927,1.1266638255190282,"tensor(-0.0996, device='cuda:0', grad_fn=<AddBackward0>)"
37,60.338951398291236,1.1010597590357065,"tensor(-0.0874, device='cuda:0', grad_fn=<AddBackward0>)"
38,60.49302021569635,1.0917917675383033,"tensor(-0.1003, device='cuda:0', grad_fn=<AddBackward0>)"
39,60.49302021569635,1.1026762870273419,"tensor(-0.0802, device='cuda:0', grad_fn=<AddBackward0>)"
40,60.88519538727298,1.0994473147605146,"tensor(-0.2998, device='cuda:0', grad_fn=<AddBackward0>)"
41,61.46878939259536,1.0826034876739694,"tensor(-0.1474, device='cuda:0', grad_fn=<AddBackward0>)"
42,61.67888323451142,1.0719028170264902,"tensor(-0.3152, device='cuda:0', grad_fn=<AddBackward0>)"
43,61.585508193659834,1.0733520958927416,"tensor(-0.1801, device='cuda:0', grad_fn=<AddBackward0>)"
44,61.445445632382466,1.0779303683056718,"tensor(-0.2032, device='cuda:0', grad_fn=<AddBackward0>)"
45,61.212008030253514,1.0834807778398197,"tensor(-0.1310, device='cuda:0', grad_fn=<AddBackward0>)"
46,60.85251412297493,1.1110922732346116,"tensor(0.1375, device='cuda:0', grad_fn=<AddBackward0>)"
47,60.861851627060084,1.1092913933098316,"tensor(-0.1571, device='cuda:0', grad_fn=<AddBackward0>)"
48,61.07661422101872,1.097200112594735,"tensor(-0.1320, device='cuda:0', grad_fn=<AddBackward0>)"
49,61.4827956487231,1.084271471858734,"tensor(-0.0095, device='cuda:0', grad_fn=<AddBackward0>)"
50,61.76292077127784,1.0682737562095834,"tensor(0.0232, device='cuda:0', grad_fn=<AddBackward0>)"
51,61.94500210093842,1.0615828595168533,"tensor(-0.0052, device='cuda:0', grad_fn=<AddBackward0>)"
52,62.03837714179,1.0594350073841357,"tensor(-0.1274, device='cuda:0', grad_fn=<AddBackward0>)"
53,62.248470983706056,1.052286877163819,"tensor(-0.1303, device='cuda:0', grad_fn=<AddBackward0>)"
54,62.3278397684299,1.0519709938338824,"tensor(-0.0310, device='cuda:0', grad_fn=<AddBackward0>)"
55,62.290489752089265,1.0574001711571501,"tensor(-0.1389, device='cuda:0', grad_fn=<AddBackward0>)"
56,62.17843970306737,1.0649573057889938,"tensor(-0.0088, device='cuda:0', grad_fn=<AddBackward0>)"
57,61.88430832438489,1.07465507861759,"tensor(-0.1060, device='cuda:0', grad_fn=<AddBackward0>)"
58,61.98702086932163,1.06914033465797,"tensor(-0.1603, device='cuda:0', grad_fn=<AddBackward0>)"
59,62.425883561324056,1.0578146194595666,"tensor(-0.1083, device='cuda:0', grad_fn=<AddBackward0>)"
60,62.159764694897056,1.073218909313991,"tensor(0.0180, device='cuda:0', grad_fn=<AddBackward0>)"
61,61.0579392128484,1.1092477333510207,"tensor(0.0067, device='cuda:0', grad_fn=<AddBackward0>)"
62,60.76847658620851,1.1357109049956005,"tensor(-0.0381, device='cuda:0', grad_fn=<AddBackward0>)"
63,60.712451561697556,1.1175483366740602,"tensor(-0.0990, device='cuda:0', grad_fn=<AddBackward0>)"
64,61.52948316914889,1.0883266925811768,"tensor(-0.0488, device='cuda:0', grad_fn=<AddBackward0>)"
65,61.07194546897614,1.0896500263895308,"tensor(-0.1404, device='cuda:0', grad_fn=<AddBackward0>)"
66,61.94033334889584,1.063508663149107,"tensor(0.0229, device='cuda:0', grad_fn=<AddBackward0>)"
67,62.04771464587516,1.0657938179515658,"tensor(0.0444, device='cuda:0', grad_fn=<AddBackward0>)"
68,61.15598300574256,1.1023019532717409,"tensor(-0.0881, device='cuda:0', grad_fn=<AddBackward0>)"
69,61.23068303842383,1.1013037952638807,"tensor(0.0199, device='cuda:0', grad_fn=<AddBackward0>)"
70,61.818945795788785,1.075390715772907,"tensor(-0.2366, device='cuda:0', grad_fn=<AddBackward0>)"
71,62.35118352864279,1.0599295579429184,"tensor(-0.0979, device='cuda:0', grad_fn=<AddBackward0>)"
72,62.453896073579536,1.0585381527919144,"tensor(-0.1952, device='cuda:0', grad_fn=<AddBackward0>)"
73,62.08973341425837,1.0609626685757012,"tensor(-0.2926, device='cuda:0', grad_fn=<AddBackward0>)"
74,61.79093328353331,1.066908319525066,"tensor(-0.0996, device='cuda:0', grad_fn=<AddBackward0>)"
75,61.104626733274195,1.08669804657499,"tensor(0.0385, device='cuda:0', grad_fn=<AddBackward0>)"
76,60.94122041178393,1.1049724138740982,"tensor(-0.2546, device='cuda:0', grad_fn=<AddBackward0>)"
77,61.7489145151501,1.0936627270919936,"tensor(-0.0632, device='cuda:0', grad_fn=<AddBackward0>)"
78,62.53793361034595,1.0824964549392462,"tensor(-0.2489, device='cuda:0', grad_fn=<AddBackward0>)"
79,62.486577337877584,1.0887537073521387,"tensor(-0.0069, device='cuda:0', grad_fn=<AddBackward0>)"
80,62.523927354218216,1.0898103004410153,"tensor(0.1346, device='cuda:0', grad_fn=<AddBackward0>)"
81,62.86474625332649,1.0616201714922984,"tensor(0.1371, device='cuda:0', grad_fn=<AddBackward0>)"
82,62.86474625332649,1.053994082357912,"tensor(-0.0808, device='cuda:0', grad_fn=<AddBackward0>)"
83,62.90209626966712,1.0559043401763553,"tensor(-0.1303, device='cuda:0', grad_fn=<AddBackward0>)"
84,62.299827256174424,1.07021318624417,"tensor(0.0153, device='cuda:0', grad_fn=<AddBackward0>)"
85,61.622858210000466,1.091272870788262,"tensor(-0.0812, device='cuda:0', grad_fn=<AddBackward0>)"
86,61.613520705915306,1.0929250360599585,"tensor(0.0652, device='cuda:0', grad_fn=<AddBackward0>)"
87,61.76758952332042,1.0822902009600686,"tensor(-0.0336, device='cuda:0', grad_fn=<AddBackward0>)"
88,62.07572715813063,1.0755259117909841,"tensor(-0.0360, device='cuda:0', grad_fn=<AddBackward0>)"
89,62.337177272515056,1.0658672477695204,"tensor(-0.0591, device='cuda:0', grad_fn=<AddBackward0>)"
90,62.808721228815536,1.0603292955174333,"tensor(-0.1937, device='cuda:0', grad_fn=<AddBackward0>)"
91,62.95345254213549,1.0529049116940725,"tensor(-0.1202, device='cuda:0', grad_fn=<AddBackward0>)"
92,63.05149633502965,1.0590645896182174,"tensor(-0.1764, device='cuda:0', grad_fn=<AddBackward0>)"
93,62.1504271908119,1.0924283549899148,"tensor(-0.0452, device='cuda:0', grad_fn=<AddBackward0>)"
94,61.65087072225594,1.113250572411787,"tensor(-0.1066, device='cuda:0', grad_fn=<AddBackward0>)"
95,61.94500210093842,1.0901338832364196,"tensor(-0.0493, device='cuda:0', grad_fn=<AddBackward0>)"
96,61.94033334889584,1.088124071203527,"tensor(-0.1428, device='cuda:0', grad_fn=<AddBackward0>)"
97,61.576170689574674,1.0995802774670578,"tensor(0.0608, device='cuda:0', grad_fn=<AddBackward0>)"
98,61.907652084597785,1.0897484483818214,"tensor(0.0642, device='cuda:0', grad_fn=<AddBackward0>)"
99,61.730239506979785,1.0957933256313914,"tensor(-0.2657, device='cuda:0', grad_fn=<AddBackward0>)"
